# falldetect-gkl fd_studio v1
# label=walking
# mount=neck
# subject=s01
# started=2026-08-24T00:23:01
# units=accel milli-g, gyro deci-dps
# firmware=unknown
# notes=
seq,ax,ay,az,gx,gy,gz
52714,1883,-211,-1071,-1250,-772,-59
52715,2009,-182,-1130,-639,-185,-49
52716,2074,-273,-1003,-102,490,18
52717,2057,-408,-863,-43,1131,56
52718,1831,-397,-1243,-11,1632,0
52719,1685,-572,-187,20,1818,-33
52720,1531,-306,-554,230,1608,-392
52721,1459,-134,-332,529,1705,-569
52722,1114,-201,-166,985,1784,-742
52723,1129,-133,380,1416,1620,-999
52724,1038,77,464,1105,1256,-1049
52725,798,-181,564,792,945,-786
52726,715,123,231,916,899,-891
52727,723,272,673,929,850,-737
52728,551,77,811,681,635,-381
52729,483,-2,864,406,299,-130
52730,494,114,830,201,-36,0
52731,400,-64,778,46,-268,90
52732,410,-42,770,69,-330,-2
52733,452,-45,746,30,-310,-69
52734,471,-40,757,-16,-214,-114
52735,483,-28,817,-47,-170,-141
52736,513,-19,817,-76,-203,-133
52737,517,-27,855,-105,-277,-83
52738,510,-72,835,-125,-395,-32
52739,529,-15,833,-132,-563,32
52740,586,-82,760,-200,-767,123
52741,650,-68,668,-258,-931,139
52742,714,-123,610,-294,-1085,98
52743,741,-96,580,-322,-1229,80
52744,708,-100,470,-408,-1322,81
52745,751,-97,333,-491,-1297,44
52746,870,-99,85,-580,-1119,9
52747,1571,40,-52,-609,-765,-26
52748,1347,-21,-133,-1058,-1239,-184
52749,1601,191,-710,-961,-933,-234
52750,1654,36,-444,-880,-532,-194
52751,1766,185,-547,-592,-204,-160
52752,1859,0,-750,-405,16,-13
52753,1800,-81,-686,-201,468,25
52754,1843,1,-667,-4,996,-29
52755,1741,-5,-378,133,1341,-49
52756,1607,130,-425,266,1343,-142
52757,1430,182,-266,375,1508,-172
52758,993,59,-82,873,1594,-244
52759,1062,137,355,1134,1430,-388
52760,938,254,535,950,1139,-412
52761,678,-36,384,704,885,-288
52762,636,155,592,736,694,-345
52763,528,246,786,625,411,-262
52764,499,194,795,417,81,-109
52765,474,218,642,217,-180,21
52766,453,126,575,184,-185,76
52767,502,128,639,194,-100,81
52768,539,76,593,142,-44,105
52769,607,64,617,111,-2,130
52770,673,38,656,69,-8,154
52771,736,3,630,4,-77,177
52772,812,-41,561,-61,-162,190
52773,886,-70,498,-115,-234,188
52774,960,-74,414,-150,-280,182
52775,1071,-37,244,-170,-293,180
52776,1189,-81,120,-152,-262,180
52777,1310,-110,95,-112,-200,141
52778,1351,-144,77,-112,-109,105
52779,1338,-189,66,-118,-12,99
52780,1311,-164,-23,-72,98,84
52781,1309,-91,-25,39,254,59
52782,1275,-76,35,125,394,39
52783,1216,-71,116,161,490,6
52784,1106,-53,241,151,525,-33
52785,995,26,392,113,456,-51
52786,879,9,427,42,317,-28
52787,807,23,457,7,191,-26
52788,734,-2,479,-13,84,-34
52789,683,20,473,0,24,-51
52790,659,36,471,42,36,-65
52791,661,93,541,72,55,-54
52792,658,71,565,56,35,-4
52793,677,93,620,21,-25,61
52794,665,36,588,-37,-128,130
52795,694,47,551,-54,-209,140
52796,745,86,541,-59,-280,142
52797,772,63,539,-88,-368,170
52798,812,44,422,-119,-452,184
52799,885,36,402,-138,-496,196
52800,969,9,314,-170,-525,207
52801,1053,-15,243,-194,-535,196
52802,1137,-15,139,-231,-506,193
52803,1184,-29,50,-189,-451,198
52804,1281,-61,-2,-130,-351,182
52805,1369,-70,-94,-71,-203,140
52806,1427,-104,-87,-12,-22,81
52807,1426,-134,-56,14,146,18
52808,1394,-110,-70,21,298,-24
52809,1356,-69,-53,26,475,-37
52810,1285,-38,43,28,660,-21
52811,1155,-31,150,-4,806,23
52812,944,-75,284,85,839,67
52813,892,-80,449,128,772,70
52814,818,-49,495,101,662,46
52815,732,-33,603,57,507,45
52816,680,-58,604,13,333,18
52817,628,-43,627,-33,165,-14
52818,623,-59,562,-48,52,-65
52819,660,9,538,-26,10,-100
52820,680,24,570,11,11,-100
52821,706,53,646,13,-27,-51
52822,725,22,651,-56,-135,39
52823,734,2,588,-130,-252,113
52824,745,-28,568,-147,-343,135
52825,760,-31,519,-133,-424,113
52826,802,-20,495,-105,-504,88
52827,842,-46,452,-108,-575,82
52828,833,15,415,-70,-665,81
52829,854,-48,462,-77,-720,84
52830,847,-61,437,-101,-773,61
52831,833,-39,462,-102,-838,28
52832,839,-12,459,-139,-911,18
52833,819,-7,397,-206,-954,31
52834,809,3,329,-245,-952,51
52835,840,6,305,-237,-919,53
52836,865,20,276,-233,-882,56
52837,879,4,212,-241,-826,53
52838,885,24,127,-230,-728,38
52839,943,69,16,-121,-551,16
52840,1006,103,21,49,-304,10
52841,1292,-58,1201,78,-145,-18
52842,1177,182,-220,3,-409,-98
52843,1190,-6,344,-58,-241,2
52844,1111,34,120,-133,-295,42
52845,1174,-35,150,-161,-335,105
52846,1207,-39,-29,-161,-312,143
52847,1198,31,143,-87,-207,209
52848,1131,-103,136,-150,-221,292
52849,1064,-191,90,-188,-224,346
52850,1041,-162,31,-88,-89,301
52851,1051,-109,126,18,99,230
52852,1071,-93,131,36,193,203
52853,1019,-124,119,48,256,165
52854,974,-138,158,105,329,122
52855,968,-68,281,186,343,61
52856,1027,-44,276,159,269,64
52857,1069,-29,232,58,185,77
52858,1113,-65,122,-60,135,114
52859,1217,-67,76,-85,172,131
52860,1229,-50,3,32,208,119
52861,1282,-114,74,101,231,96
52862,1282,-158,74,116,227,44
52863,1263,-170,51,135,214,-2
52864,1277,-99,-25,230,263,-8
52865,1244,-162,58,310,334,8
52866,1181,-205,-61,448,421,-100
52867,1189,-89,17,654,554,-275
52868,1152,-20,170,729,637,-326
52869,1119,78,344,631,575,-295
52870,1047,-22,285,405,421,-233
52871,1013,-3,267,282,283,-231
52872,951,23,279,231,175,-232
52873,928,17,289,214,88,-236
52874,903,0,294,224,34,-265
52875,755,-8,166,258,33,-295
52876,845,-37,124,455,225,-331
52877,958,221,447,553,393,-269
52878,930,130,473,373,358,-74
52879,950,119,456,141,270,74
52880,910,100,412,-55,196,191
52881,865,-2,368,-128,163,244
52882,911,-68,357,-121,163,219
52883,932,-66,349,-120,177,170
52884,955,-65,300,-119,207,121
52885,985,-22,316,-98,240,73
52886,998,-17,324,-94,261,70
52887,999,-43,343,-109,291,92
52888,978,-41,345,-124,323,112
52889,975,-57,339,-145,338,135
52890,961,-55,322,-159,345,140
52891,946,-45,329,-137,364,116
52892,915,-36,371,-112,373,91
52893,887,-3,384,-121,359,79
52894,871,38,393,-121,333,80
52895,853,40,419,-110,291,83
52896,836,34,436,-117,235,83
52897,813,53,450,-131,186,76
52898,784,53,438,-140,154,71
52899,769,60,460,-130,139,63
52900,761,88,508,-123,100,63
52901,750,117,518,-125,-1,91
52902,758,116,507,-129,-135,165
52903,741,102,469,-97,-248,261
52904,765,89,440,-72,-313,315
52905,786,128,431,-27,-343,351
52906,794,117,421,-14,-368,411
52907,809,89,374,2,-354,452
52908,845,135,372,21,-332,465
52909,873,96,313,52,-301,486
52910,907,204,583,121,-294,453
52911,922,130,356,65,-550,558
52912,898,81,277,105,-640,638
52913,872,-11,274,177,-610,611
52914,890,-22,237,265,-571,534
52915,955,15,231,349,-539,490
52916,1005,25,247,372,-513,497
52917,1093,-23,693,291,-536,517
52918,1025,81,-23,240,-648,584
52919,1025,60,244,165,-480,684
52920,1020,64,210,100,-359,777
52921,989,0,186,11,-265,851
52922,932,-78,174,-15,-149,883
52923,933,-163,204,42,-66,843
52924,937,-211,257,105,-9,777
52925,976,-211,222,135,11,728
52926,1003,-240,210,122,48,700
52927,1099,-254,175,67,103,662
52928,1198,-378,177,-11,186,594
52929,1210,-425,218,-81,249,493
52930,1213,-505,209,-126,266,409
52931,1192,-512,207,-122,248,323
52932,1186,-519,225,-105,219,273
52933,1186,-547,262,-88,212,237
52934,1190,-562,252,-60,212,189
52935,1190,-594,237,-44,217,145
52936,1207,-629,231,-29,241,82
52937,1199,-679,180,0,279,-30
52938,1150,-704,164,92,351,-200
52939,1173,-626,211,220,425,-368
52940,1160,-596,281,256,473,-449
52941,1099,-593,313,235,471,-485
52942,1055,-586,336,244,452,-531
52943,1025,-591,356,256,434,-588
52944,968,-575,378,308,381,-692
52945,977,-599,425,329,274,-820
52946,959,-585,417,356,197,-982
52947,942,-552,467,368,112,-1111
52948,758,-617,270,399,40,-1233
52949,853,-585,247,506,155,-1393
52950,909,-431,446,627,292,-1507
52951,870,-445,484,609,291,-1529
52952,883,-385,489,493,221,-1530
52953,851,-271,441,408,145,-1506
52954,764,-255,402,376,81,-1474
52955,755,-190,416,405,28,-1475
52956,747,-65,435,424,-38,-1461
52957,720,-15,421,406,-119,-1421
52958,720,64,383,391,-189,-1394
52959,723,159,361,396,-233,-1355
52960,718,250,371,406,-256,-1276
52961,739,303,384,389,-274,-1157
52962,762,358,405,339,-280,-1008
52963,770,375,242,221,-328,-847
52964,759,430,260,192,-277,-744
52965,802,481,340,209,-229,-671
52966,816,506,334,191,-241,-583
52967,819,511,333,152,-247,-474
52968,839,507,364,94,-257,-365
52969,854,544,347,9,-297,-268
52970,847,587,289,-71,-329,-169
52971,842,634,273,-114,-336,-63
52972,853,699,269,-121,-339,49
52973,874,735,287,-121,-350,170
52974,879,733,307,-160,-359,287
52975,874,713,268,-231,-357,363
52976,876,684,254,-253,-350,389
52977,886,647,234,-235,-353,394
52978,926,601,183,-202,-355,390
52979,1074,562,164,-154,-339,389
52980,1041,517,-8,-203,-552,368
52981,1131,511,137,-142,-361,331
52982,1138,474,74,-156,-209,404
52983,1172,365,111,-210,-72,574
52984,1124,230,101,-284,53,722
52985,1100,151,148,-302,170,777
52986,1093,113,166,-266,235,772
52987,1118,62,275,-232,240,756
52988,1090,1,143,-240,148,684
52989,1061,-19,173,-191,199,582
52990,1027,-37,284,-146,273,515
52991,998,-47,317,-140,274,500
52992,950,-90,341,-137,280,508
52993,926,-129,381,-119,280,505
52994,933,-146,394,-111,250,489
52995,927,-182,398,-108,212,465
52996,914,-220,410,-88,177,422
52997,909,-264,413,-54,138,362
52998,929,-273,406,-29,101,294
52999,938,-282,398,-17,74,223
53000,952,-284,400,-11,51,152
53001,971,-294,386,-15,18,84
53002,989,-292,351,-21,-7,13
53003,992,-272,334,-25,-10,-57
53004,1003,-247,341,-41,-2,-119
53005,996,-201,335,-73,-2,-171
53006,979,-157,325,-106,-6,-213
53007,938,-88,291,-100,-6,-249
53008,946,-50,278,-42,28,-277
53009,955,59,336,-7,48,-259
53010,938,66,307,-34,31,-179
53011,936,78,286,-57,32,-114
53012,920,81,312,-71,42,-79
53013,924,75,306,-74,35,-83
53014,914,85,320,-94,30,-93
53015,927,83,315,-123,22,-96
53016,945,103,299,-147,21,-103
53017,950,119,320,-165,24,-77
53018,951,99,320,-177,9,-11
53019,942,83,332,-177,-18,79
53020,916,56,337,-186,-32,159
53021,915,53,345,-190,-31,195
53022,918,57,353,-201,-49,212
53023,948,26,343,-219,-76,221
53024,965,-31,326,-235,-81,210
53025,995,-81,325,-254,-72,179
53026,1019,-107,328,-259,-69,147
53027,1026,-116,303,-263,-71,124
53028,1042,-130,308,-257,-63,87
53029,1054,-135,305,-254,-45,44
53030,1040,-140,290,-245,-23,4
53031,1036,-133,295,-216,-1,-32
53032,1045,-142,279,-189,12,-63
53033,1022,-138,232,-137,38,-100
53034,1011,-119,243,-37,74,-153
53035,1001,-89,252,91,94,-212
53036,1004,-65,270,214,110,-270
53037,1011,-49,277,284,133,-323
53038,993,0,301,298,151,-366
53039,977,55,330,303,162,-389
53040,976,77,357,284,165,-382
53041,954,83,377,235,162,-348
53042,934,88,396,176,150,-308
53043,919,101,387,137,130,-274
53044,926,142,383,104,105,-242
53045,932,158,384,60,79,-210
53046,935,172,374,11,59,-179
53047,920,164,375,-12,46,-152
53048,928,149,362,-15,32,-132
53049,926,168,359,-3,21,-104
53050,953,148,354,-13,11,-62
53051,936,112,330,28,2,-46
53052,987,136,297,83,5,-73
53053,966,124,312,91,2,-97
53054,960,116,311,109,0,-118
53055,969,105,282,126,9,-160
53056,976,111,313,179,23,-204
53057,995,116,336,198,23,-217
53058,980,115,327,177,18,-204
53059,973,104,314,186,22,-184
53060,959,85,343,186,-4,-164
53061,979,62,369,145,-72,-133
53062,998,47,352,41,-121,-91
53063,949,59,332,-7,-121,-54
53064,956,25,343,-7,-126,-16
53065,947,20,346,0,-140,9
53066,950,0,329,3,-140,15
53067,959,7,346,4,-139,12
53068,967,-10,365,-23,-175,15
53069,975,3,325,-43,-200,21
53070,978,0,314,-44,-175,29
53071,978,25,348,-39,-150,40
53072,967,44,342,-41,-162,76
53073,961,27,334,-22,-186,116
53074,954,61,300,11,-196,139
53075,976,90,313,58,-189,164
53076,959,57,345,84,-201,196
53077,966,61,321,104,-238,221
53078,996,52,301,135,-255,239
53079,1016,49,290,128,-246,252
53080,1016,31,306,69,-226,249
53081,987,55,299,4,-204,238
53082,970,101,307,-25,-183,247
53083,981,160,289,-11,-173,278
53084,975,175,311,-14,-176,331
53085,976,184,300,-20,-184,393
53086,972,194,292,-42,-179,450
53087,976,234,307,-33,-174,511
53088,974,219,284,-30,-170,585
53089,988,189,278,-32,-164,651
53090,995,153,288,-43,-154,702
53091,978,158,279,-58,-144,737
53092,985,169,248,-65,-126,781
53093,986,149,264,-64,-95,838
53094,991,119,264,-64,-61,898
53095,1002,101,274,-89,-40,942
53096,1017,116,283,-108,-27,993
53097,988,61,310,-172,-21,1047
53098,973,93,328,-229,-32,1085
53099,956,26,322,-288,-58,1133
53100,952,84,313,-350,-65,1179
53101,943,59,329,-439,-68,1233
53102,935,75,286,-464,-72,1295
53103,967,159,405,-493,-90,1390
53104,907,176,365,-616,-105,1514
53105,676,-490,-370,-581,-86,1479
53106,1090,-23,266,-661,14,1178
53107,947,-55,189,-835,-21,1135
53108,905,-86,263,-959,31,1194
53109,913,-180,276,-842,84,1211
53110,1003,-29,326,-874,88,1204
53111,984,-112,395,-911,62,1213
53112,892,-149,182,-912,51,1204
53113,967,-92,348,-849,56,1212
53114,1085,7,268,-826,11,1279
53115,911,-198,111,-963,-11,1353
53116,859,-214,229,-1029,9,1403
53117,1040,39,411,-937,5,1434
53118,906,-104,322,-916,-51,1535
53119,910,-53,357,-959,-67,1638
53120,1030,-139,427,-835,-121,1727
53121,815,-192,111,-788,-168,1770
53122,951,-130,375,-770,-148,1837
53123,908,-108,380,-626,-153,1941
53124,777,-275,382,-452,-178,2071
53125,844,-193,313,-437,-210,2173
53126,746,-296,270,-455,-230,2245
53127,711,-339,284,-370,-240,2263
53128,707,-320,243,-287,-252,2243
53129,722,-299,333,-206,-279,2214
53130,757,-376,240,-69,-312,2177
53131,774,-329,202,70,-306,2128
53132,767,-361,215,147,-277,2096
53133,753,-309,283,233,-269,2090
53134,677,-318,277,370,-277,2107
53135,627,-286,284,415,-287,2143
53136,630,-275,340,542,-306,2198
53137,650,-143,265,637,-335,2285
53138,613,-81,303,668,-338,2432
53139,657,-185,182,536,-318,2622
53140,563,-199,245,432,-305,2786
53141,611,-178,178,307,-262,2939
53142,630,-219,250,219,-203,3090
53143,622,-275,228,197,-154,3232
53144,594,-317,383,169,-119,3381
53145,451,-528,226,160,-187,3454
53146,482,-484,73,56,-176,3475
53147,493,-537,59,-81,-78,3489
53148,499,-637,91,-298,51,3505
53149,435,-600,77,-422,165,3514
53150,389,-467,76,-485,260,3567
53151,371,-442,69,-478,340,3713
53152,277,-537,36,-404,410,3889
53153,217,-692,136,-354,441,4029
53154,129,-906,171,-182,386,4077
53155,120,-1113,295,166,268,3843
53156,192,-1127,330,456,114,3471
53157,243,-863,268,467,-30,3155
53158,83,-1056,48,72,67,3307
53159,136,-1077,16,-116,256,3396
53160,119,-1191,112,-100,401,3358
53161,19,-1353,216,-117,486,3237
53162,-17,-1301,265,-140,487,3062
53163,-18,-1240,179,-114,459,2919
53164,14,-1203,158,-85,456,2824
53165,-7,-1271,201,-42,461,2741
53166,-48,-1312,199,-9,439,2618
53167,-71,-1337,208,-4,413,2483
53168,-100,-1235,160,55,381,2325
53169,-137,-1220,157,49,394,2233
53170,-148,-1177,156,109,417,2163
53171,-158,-1158,183,212,443,2119
53172,-201,-1220,192,217,473,2067
53173,-231,-1227,242,167,486,1987
53174,-251,-1263,250,93,489,1891
53175,-247,-1253,237,55,480,1782
53176,-256,-1249,242,68,458,1674
53177,-276,-1270,265,93,427,1559
53178,-285,-1294,265,114,394,1430
53179,-282,-1301,293,156,350,1293
53180,-309,-1260,298,189,289,1153
53181,-325,-1232,287,190,228,1035
53182,-346,-1230,291,163,182,941
53183,-329,-1224,272,129,143,855
53184,-282,-1186,235,154,101,766
53185,-276,-1171,220,208,64,686
53186,-281,-1146,234,235,42,623
53187,-279,-1099,218,260,35,587
53188,-284,-1096,235,250,43,584
53189,-287,-1107,232,250,47,587
53190,-262,-1137,242,250,48,581
53191,-223,-1182,233,251,38,549
53192,-231,-1194,241,240,30,492
53193,-244,-1181,282,214,15,416
53194,-247,-1148,278,200,-10,332
53195,-255,-1073,247,163,-26,263
53196,-224,-975,237,128,-22,238
53197,-191,-947,257,156,-23,246
53198,-209,-958,313,177,-34,256
53199,-202,-949,314,163,-58,245
53200,-163,-872,266,159,-71,228
53201,-143,-859,245,163,-60,235
53202,-160,-880,272,130,-32,249
53203,-164,-893,295,105,-23,252
53204,-162,-896,283,79,-23,245
53205,-140,-889,241,46,-8,246
53206,-129,-909,245,39,25,266
53207,-138,-957,278,39,51,284
53208,-151,-993,284,33,64,287
53209,-129,-983,263,32,74,280
53210,-129,-998,247,70,86,287
53211,-142,-1052,289,99,97,291
53212,-166,-1073,307,106,92,272
53213,-173,-1033,303,111,74,240
53214,-185,-1000,301,117,65,224
53215,-150,-976,320,121,56,231
53216,-207,-983,252,179,18,242
53217,-222,-1013,324,98,42,241
53218,-190,-976,297,91,30,215
53219,-189,-942,260,80,39,202
53220,-206,-913,279,69,63,205
53221,-206,-927,315,47,81,206
53222,-213,-916,316,24,79,191
53223,-214,-870,306,11,66,174
53224,-217,-847,304,15,55,172
53225,-228,-832,307,0,53,191
53226,-216,-801,276,11,44,230
53227,-213,-850,266,32,46,280
53228,-221,-897,298,23,54,314
53229,-221,-927,279,27,51,322
53230,-221,-932,264,42,51,319
53231,-230,-963,267,60,53,321
53232,-241,-1005,281,74,53,316
53233,-259,-1026,303,62,53,298
53234,-266,-1017,288,64,45,277
53235,-267,-1002,282,74,33,258
53236,-268,-1006,278,52,37,249
53237,-248,-993,275,53,36,238
53238,-252,-984,271,82,23,227
53239,-266,-933,254,120,16,220
53240,-257,-907,282,150,21,228
53241,-244,-887,262,184,23,245
53242,-264,-877,260,204,36,261
53243,-305,-857,264,233,56,289
53244,-261,-750,254,273,84,332
53245,-342,-830,223,287,130,401
53246,-232,-646,341,340,165,456
53247,-269,-775,216,329,182,620
53248,-334,-825,324,318,217,723
53249,-332,-934,356,364,208,717
53250,-312,-1009,377,352,171,651
53251,-38,-847,455,325,133,581
53252,-346,-1380,33,63,143,808
53253,-316,-934,552,15,161,497
53254,-308,-1203,385,-38,92,219
53255,-283,-970,243,-24,44,102
53256,-303,-861,326,-35,66,81
53257,-325,-941,322,-14,71,85
53258,-300,-944,356,-18,48,70
53259,-287,-918,302,-28,17,52
53260,-303,-921,284,-43,11,34
53261,-303,-860,279,-18,17,21
53262,-286,-822,261,12,35,41
53263,-293,-855,319,-7,54,87
53264,-294,-894,304,-15,49,113
53265,-297,-906,284,-25,50,117
53266,-296,-908,298,-28,59,116
53267,-307,-888,299,-14,64,121
53268,-316,-889,297,-5,72,140
53269,-312,-924,308,-8,78,164
53270,-304,-942,314,-11,76,175
53271,-308,-950,308,-11,68,177
53272,-306,-941,265,22,64,181
53273,-325,-959,286,10,88,192
53274,-337,-992,311,-2,100,200
53275,-304,-921,325,25,86,174
53276,-314,-916,291,46,66,147
53277,-333,-941,283,47,57,135
53278,-338,-926,282,53,51,128
53279,-356,-928,309,31,54,114
53280,-333,-923,343,18,40,79
53281,-316,-881,320,31,14,43
53282,-333,-848,304,29,7,25
53283,-333,-831,311,34,7,25
53284,-325,-855,324,20,8,28
53285,-325,-873,308,4,0,20
53286,-328,-872,282,-14,4,9
53287,-345,-880,311,-45,16,4
53288,-340,-889,325,-64,12,-2
53289,-329,-876,282,-62,6,-4
53290,-326,-883,270,-42,18,7
53291,-332,-927,303,-33,31,21
53292,-342,-938,312,-28,27,23
53293,-348,-941,307,-32,19,17
53294,-348,-945,292,-30,11,9
53295,-339,-924,280,-17,9,14
53296,-342,-927,286,2,16,28
53297,-345,-941,308,8,18,31
53298,-333,-925,306,9,9,23
53299,-326,-924,284,18,3,13
53300,-321,-926,297,24,0,0
53301,-315,-908,318,28,-7,-12
53302,-322,-859,285,62,-21,-18
53303,-322,-849,304,62,-17,-9
53304,-323,-879,312,46,-16,-3
53305,-324,-868,318,21,-20,-13
53306,-320,-858,304,9,-28,-25
53307,-318,-850,305,-7,-24,-29
53308,-329,-863,320,-32,-23,-28
53309,-319,-838,291,-28,-27,-24
53310,-313,-848,292,-11,-21,-7
53311,-329,-874,307,-12,-13,11
53312,-350,-882,293,-9,-11,22
53313,-334,-897,293,-2,-7,32
53314,-335,-926,291,0,-2,42
53315,-342,-919,287,9,9,56
53316,-338,-953,309,28,12,67
53317,-360,-987,307,30,7,60
53318,-343,-969,309,26,3,39
53319,-349,-950,305,31,-2,20
53320,-353,-936,318,35,-7,9
53321,-353,-930,300,25,-14,0
53322,-320,-908,303,16,-20,-9
53323,-311,-910,292,18,-24,-17
53324,-320,-893,292,19,-23,-24
53325,-314,-885,305,14,-22,-31
53326,-314,-876,303,0,-25,-38
53327,-306,-859,290,-3,-25,-44
53328,-314,-865,287,0,-23,-46
53329,-314,-867,306,-16,-18,-47
53330,-309,-840,291,-20,-20,-44
53331,-308,-840,286,-23,-13,-33
53332,-312,-858,300,-21,-4,-17
53333,-310,-865,290,-11,-2,-4
53334,-311,-873,288,-2,2,7
53335,-323,-906,302,8,7,16
53336,-314,-910,308,21,4,16
53337,-322,-908,301,24,0,11
53338,-335,-912,300,24,1,11
53339,-333,-916,294,27,0,18
53340,-339,-936,300,28,-4,17
53341,-340,-953,312,21,-5,9
53342,-360,-975,301,16,-10,-4
53343,-351,-954,295,0,-11,-22
53344,-342,-937,292,-11,-7,-30
53345,-342,-919,284,-11,0,-30
53346,-335,-932,289,-7,10,-27
53347,-337,-931,298,-11,14,-25
53348,-333,-923,299,-20,12,-32
53349,-325,-915,295,-21,12,-39
53350,-330,-893,284,-23,18,-42
53351,-334,-889,287,-16,24,-37
53352,-323,-883,300,-4,24,-32
53353,-321,-893,303,4,21,-30
53354,-320,-905,292,7,16,-33
53355,-319,-888,284,-7,20,-36
53356,-325,-877,284,-18,30,-32
53357,-316,-879,305,-22,32,-25
53358,-320,-870,294,-18,28,-21
53359,-316,-878,284,-13,25,-14
53360,-316,-895,304,-18,27,-7
53361,-320,-898,304,-30,28,-6
53362,-324,-920,312,-45,28,-9
53363,-322,-917,295,-48,22,-18
53364,-327,-923,289,-53,20,-25
53365,-322,-935,310,-60,17,-30
53366,-325,-929,295,-58,8,-39
53367,-309,-887,268,-40,4,-38
53368,-304,-874,272,-14,10,-24
53369,-313,-889,298,0,17,-4
53370,-304,-899,289,5,15,3
53371,-311,-902,278,1,13,4
53372,-296,-895,284,-6,18,7
53373,-295,-918,291,-4,21,8
53374,-308,-926,291,-3,19,4
53375,-310,-914,295,-9,16,-5
53376,-312,-907,297,-9,14,-12
53377,-318,-910,298,-11,13,-13
53378,-319,-912,288,-19,11,-15
53379,-335,-885,294,-25,10,-15
53380,-313,-882,301,-22,7,-12
53381,-319,-898,304,-25,1,-8
53382,-330,-900,294,-39,0,-7
53383,-328,-891,291,-42,-2,-10
53384,-316,-900,289,-43,-2,-11
53385,-315,-890,287,-49,0,-9
53386,-310,-902,284,-44,-2,-5
53387,-304,-883,277,-31,-5,-3
53388,-316,-887,281,-16,-3,4
53389,-312,-897,282,-11,0,14
53390,-314,-899,287,-9,-3,19
53391,-307,-909,276,2,-7,25
53392,-310,-931,280,9,-4,27
53393,-311,-946,289,11,-7,21
53394,-312,-940,295,11,-14,9
53395,-316,-928,284,4,-20,-2
53396,-304,-911,282,-4,-18,-7
53397,-309,-894,269,-1,-11,-4
53398,-304,-891,278,6,-3,4
53399,-304,-913,299,10,-4,8
53400,-311,-913,284,0,-7,4
53401,-321,-884,284,-19,-2,2
53402,-307,-876,287,-22,7,7
53403,-317,-895,284,-9,7,21
53404,-329,-909,303,-9,3,27
53405,-326,-911,294,-14,-4,21
53406,-321,-920,275,-23,-7,17
53407,-321,-916,282,-30,-7,18
53408,-318,-928,289,-30,-7,17
53409,-313,-937,285,-30,-9,9
53410,-326,-924,280,-24,-12,0
53411,-325,-909,290,-22,-13,-3
53412,-326,-913,292,-30,-14,-3
53413,-326,-914,288,-40,-17,-2
53414,-319,-916,284,-40,-19,-3
53415,-314,-915,284,-38,-22,-4
53416,-316,-914,282,-35,-23,-2
53417,-323,-924,294,-28,-23,-3
53418,-324,-927,294,-28,-25,-8
53419,-325,-928,283,-35,-30,-17
53420,-322,-938,283,-38,-35,-26
53421,-317,-953,269,-35,-35,-37
53422,-329,-961,280,-35,-35,-55
53423,-325,-973,285,-41,-36,-77
53424,-325,-960,287,-41,-42,-98
53425,-334,-965,289,-42,-49,-113
53426,-343,-964,296,-49,-56,-128
53427,-346,-957,294,-49,-65,-145
53428,-336,-975,307,-53,-73,-161
53429,-343,-983,306,-72,-83,-182
53430,-340,-973,284,-90,-92,-210
53431,-325,-971,291,-113,-91,-237
53432,-317,-989,300,-128,-96,-263
53433,-314,-996,301,-149,-103,-294
53434,-320,-991,289,-165,-109,-329
53435,-308,-988,274,-173,-108,-364
53436,-295,-993,272,-196,-98,-398
53437,-288,-1010,284,-234,-88,-436
53438,-275,-1014,287,-263,-84,-473
53439,-275,-1010,256,-295,-89,-511
53440,-314,-817,-97,-620,-107,-556
53441,-135,-1044,235,-499,-100,-560
53442,-282,-985,278,-366,-64,-582
53443,-320,-1095,402,-274,-63,-632
53444,-294,-1058,470,-210,-112,-727
53445,-244,-1095,352,-208,-208,-830
53446,-334,-1091,435,-161,-328,-984
53447,-343,-1080,394,-188,-453,-1107
53448,-362,-1104,348,-188,-560,-1208
53449,-363,-1092,303,-207,-620,-1292
53450,-332,-1104,274,-165,-643,-1372
53451,-304,-1112,262,-121,-659,-1463
53452,-303,-1044,248,-93,-676,-1556
53453,-305,-1027,245,-108,-688,-1630
53454,-355,-1087,271,-85,-710,-1712
53455,-125,-854,425,-19,-751,-1849
53456,-276,-1146,480,-371,-839,-2039
53457,-203,-839,87,628,-1080,-2188
53458,30,-619,-241,684,-982,-2030
53459,123,-770,68,400,-929,-1730
53460,-87,-902,192,417,-891,-1563
53461,-162,-992,304,417,-849,-1516
53462,-111,-1061,286,404,-851,-1534
53463,-15,-1045,321,465,-891,-1588
53464,15,-996,250,474,-920,-1626
53465,6,-988,316,475,-938,-1640
53466,18,-1000,327,498,-960,-1664
53467,38,-991,310,557,-1001,-1699
53468,39,-988,318,606,-1040,-1736
53469,52,-974,286,602,-1061,-1758
53470,82,-985,313,597,-1074,-1776
53471,108,-982,333,595,-1096,-1791
53472,124,-974,308,603,-1108,-1810
53473,132,-961,287,604,-1117,-1826
53474,153,-988,268,641,-1120,-1842
53475,158,-1017,290,671,-1113,-1873
53476,143,-1058,345,656,-1116,-1920
53477,136,-1093,377,688,-1129,-1984
53478,159,-1072,360,675,-1154,-2051
53479,165,-1073,356,651,-1174,-2107
53480,146,-1123,312,578,-1175,-2155
53481,162,-1135,344,527,-1155,-2212
