# falldetect-gkl fd_studio v1
# label=walking
# mount=neck
# subject=s01
# started=2026-09-20T22:47:24
# units=accel milli-g, gyro deci-dps
# firmware=unknown
# notes=
seq,ax,ay,az,gx,gy,gz
66761,238,10,1016,16,16,15
66762,238,12,1007,-3,-47,21
66763,242,13,983,-16,-86,23
66764,249,9,967,-8,-61,20
66765,247,3,970,10,-1,15
66766,243,11,993,23,40,13
66767,240,9,1009,17,21,15
66768,239,11,1004,2,-30,18
66769,246,16,989,-7,-58,21
66770,249,11,974,-3,-40,19
66771,242,8,986,7,-14,18
66772,244,8,993,8,-9,18
66773,244,11,995,4,-20,19
66774,245,15,986,1,-28,19
66775,243,12,988,3,-20,18
66776,243,8,996,7,-11,18
66777,242,12,993,6,-19,20
66778,244,18,990,1,-32,19
66779,246,13,986,1,-30,20
66780,239,4,983,7,-13,18
66781,241,10,997,10,-3,18
66782,243,9,996,8,-9,16
66783,243,8,990,4,-23,18
66784,243,9,987,0,-30,18
66785,242,5,990,2,-30,18
66786,241,1,991,2,-28,18
66787,241,11,981,3,-23,18
66788,252,8,989,7,-13,17
66789,243,11,997,8,-7,17
66790,241,12,996,7,-12,17
66791,241,9,1004,2,-24,18
66792,241,5,983,0,-31,18
66793,245,13,984,3,-23,18
66794,243,6,991,4,-21,18
66795,247,13,994,4,-21,18
66796,241,15,996,4,-22,18
66797,239,11,992,1,-30,18
66798,244,6,986,1,-32,18
66799,252,6,971,4,-25,18
66800,249,5,983,14,5,16
66801,242,7,987,22,32,14
66802,234,8,1003,21,31,14
66803,241,11,1019,9,-6,18
66804,232,13,1002,-8,-65,23
66805,244,0,982,-18,-94,24
66806,244,8,961,-6,-57,21
66807,249,9,976,14,4,16
66808,241,4,996,25,43,14
66809,240,11,1012,22,32,14
66810,236,13,1005,6,-11,17
66811,247,8,1002,-7,-54,21
66812,242,4,981,-11,-69,22
66813,250,4,977,-6,-55,21
66814,246,6,979,4,-20,17
66815,245,8,987,15,11,16
66816,237,12,992,16,15,14
66817,246,14,992,9,-6,17
66818,243,12,996,-1,-36,18
66819,243,13,985,-6,-53,19
66820,250,16,976,-2,-44,20
66821,245,8,977,7,-16,18
66822,246,10,988,14,9,16
66823,239,8,990,14,11,15
66824,246,11,1007,9,-10,17
66825,240,12,992,0,-35,19
66826,244,10,985,-2,-47,21
66827,241,6,982,0,-37,20
66828,245,2,984,7,-14,18
66829,242,4,992,11,4,16
66830,243,10,995,12,2,16
66831,243,7,997,8,-11,17
66832,244,6,993,1,-28,18
66833,243,5,984,0,-37,19
66834,244,8,988,2,-27,19
66835,244,9,987,4,-16,18
66836,249,9,989,6,-11,17
66837,238,10,991,6,-14,18
66838,241,8,994,4,-18,18
66839,246,6,988,3,-25,19
66840,237,13,988,2,-29,18
66841,249,8,982,3,-27,18
66842,242,11,991,4,-19,18
66843,244,12,995,5,-12,18
66844,245,11,992,6,-14,16
66845,242,11,997,4,-21,18
66846,246,10,993,2,-26,19
66847,245,15,983,2,-28,19
66848,247,7,988,4,-22,18
66849,239,12,985,6,-15,18
66850,244,11,986,7,-12,18
66851,239,12,998,6,-17,18
66852,246,9,990,4,-23,18
66853,243,6,997,3,-28,18
66854,244,10,988,3,-28,18
66855,243,10,985,4,-21,18
66856,244,11,984,7,-14,17
66857,242,5,994,8,-11,17
66858,246,9,998,6,-15,18
66859,240,10,995,4,-21,18
66860,245,13,988,3,-24,19
66861,239,5,997,3,-25,18
66862,240,7,985,4,-20,18
66863,240,10,989,7,-11,18
66864,244,0,981,10,-2,16
66865,238,7,984,15,14,16
66866,242,14,1001,13,5,16
66867,240,12,999,3,-25,17
66868,244,11,996,-7,-58,20
66869,251,7,976,-11,-71,23
66870,244,8,961,0,-37,23
66871,248,8,969,16,16,17
66872,245,14,998,24,43,14
66873,238,15,1010,16,16,16
66874,237,10,1001,-1,-39,20
66875,249,10,988,-13,-76,21
66876,245,5,970,-8,-61,21
66877,251,5,972,7,-11,17
66878,241,6,989,18,25,14
66879,242,10,1001,18,21,14
66880,240,8,1009,7,-11,16
66881,243,10,995,-2,-40,19
66882,243,7,974,-1,-42,19
66883,244,12,978,7,-11,17
66884,245,10,999,13,10,15
66885,232,11,1003,6,-9,17
66886,241,8,1002,-8,-55,20
66887,243,10,990,-17,-87,24
66888,253,3,969,-11,-74,25
66889,244,1,967,2,-30,24
66890,241,11,975,21,30,16
66891,237,12,995,32,70,12
66892,242,12,1019,28,49,14
66893,232,13,1021,4,-23,19
66894,241,12,1001,-21,-101,24
66895,245,5,976,-30,-129,26
66896,250,2,956,-16,-86,24
66897,248,7,966,9,-3,18
66898,247,11,988,29,58,11
66899,241,10,1005,27,52,12
66900,234,18,1012,10,-3,17
66901,245,10,996,-10,-67,23
66902,245,7,980,-19,-93,23
66903,246,9,962,-9,-65,23
66904,252,8,971,11,-4,17
66905,244,12,997,23,35,15
66906,244,8,999,19,27,15
66907,241,7,1008,7,-12,18
66908,245,14,986,-7,-55,21
66909,247,14,981,-11,-69,23
66910,245,6,979,-5,-51,21
66911,245,9,975,3,-21,18
66912,244,8,989,10,0,17
66913,243,9,1002,10,0,16
66914,241,7,1001,7,-11,16
66915,243,10,995,2,-27,17
66916,244,12,991,-2,-39,18
66917,244,5,980,-2,-42,20
66918,242,6,978,1,-30,18
66919,246,11,985,6,-16,18
66920,243,7,986,9,-6,16
66921,242,12,996,8,-9,18
66922,245,15,995,3,-23,18
66923,243,10,991,0,-35,20
66924,241,8,989,0,-35,19
66925,249,16,990,2,-27,18
66926,246,7,992,3,-20,17
66927,247,7,990,7,-16,17
66928,243,13,990,6,-17,17
66929,247,11,993,2,-23,17
66930,243,7,989,0,-30,18
66931,248,11,983,-1,-35,18
66932,247,10,984,2,-28,18
66933,244,12,988,4,-18,18
66934,244,8,995,7,-14,17
66935,243,14,995,4,-21,18
66936,252,7,983,4,-22,18
66937,246,8,994,5,-14,17
66938,241,5,999,4,-16,18
66939,243,9,998,2,-27,20
66940,249,9,992,-2,-39,21
66941,243,3,988,-9,-53,21
66942,247,6,968,-3,-40,20
66943,247,7,975,14,7,16
66944,243,8,993,25,41,13
66945,240,3,1011,18,21,14
66946,244,9,1016,-3,-40,19
66947,243,2,986,-21,-96,25
66948,254,2,963,-18,-86,23
66949,253,4,966,3,-20,19
66950,243,8,984,22,33,14
66951,246,9,999,23,37,14
66952,241,5,1010,11,0,16
66953,245,10,1006,-4,-48,20
66954,248,8,998,-17,-84,23
66955,251,6,959,-14,-83,23
66956,259,1,952,5,-19,18
66957,248,8,965,38,77,11
66958,237,15,1022,49,113,7
66959,234,15,1040,24,41,13
66960,240,18,1022,-18,-91,23
66961,246,12,979,-48,-172,30
66962,253,7,935,-37,-140,29
66963,253,4,948,0,-35,19
66964,246,7,976,33,65,11
66965,244,9,1006,42,91,9
66966,244,12,1017,26,42,13
66967,243,16,1019,0,-39,20
66968,246,14,999,-23,-100,25
66969,251,5,972,-27,-107,25
66970,251,5,956,-10,-62,21
66971,250,4,975,11,-1,17
66972,244,2,989,23,36,13
66973,239,8,1004,23,34,13
66974,243,11,1007,11,2,15
66975,242,10,997,-2,-38,18
66976,240,8,985,-8,-60,21
66977,246,4,979,-8,-57,22
66978,246,11,981,-2,-40,20
66979,250,7,982,4,-18,18
66980,249,7,986,11,-2,17
66981,247,8,1000,9,-7,17
66982,248,5,993,3,-21,18
66983,246,11,989,2,-27,18
66984,253,16,983,3,-23,19
66985,243,14,993,6,-16,18
66986,244,13,989,4,-16,17
66987,243,9,993,4,-23,18
66988,255,11,989,2,-23,18
66989,246,11,981,4,-18,18
66990,243,11,984,7,-11,18
66991,243,7,995,6,-14,18
66992,239,10,988,2,-28,19
66993,245,1,985,0,-35,19
66994,246,8,983,3,-25,19
66995,251,4,988,7,-13,18
66996,243,8,992,9,-7,17
66997,246,10,1000,7,-14,18
66998,253,3,982,1,-25,19
66999,251,5,982,2,-28,18
67000,249,4,989,6,-16,18
67001,242,9,989,9,-4,17
67002,247,12,989,8,-9,16
67003,245,13,990,2,-27,18
67004,249,5,986,-2,-42,21
67005,251,7,977,0,-36,19
67006,247,9,984,5,-16,17
67007,248,14,995,12,-1,16
67008,247,8,998,10,-2,16
67009,244,9,996,5,-16,18
67010,244,10,989,0,-28,18
67011,245,10,992,0,-31,19
67012,250,10,984,2,-28,18
67013,245,11,984,4,-20,17
67014,239,14,991,5,-15,18
67015,253,5,992,5,-15,18
67016,246,9,982,4,-18,18
67017,255,7,987,4,-22,18
67018,244,9,986,3,-26,18
67019,249,9,994,2,-26,17
67020,250,7,989,4,-21,18
67021,244,1,987,6,-16,18
67022,244,8,992,5,-15,18
67023,249,1,993,4,-18,18
67024,249,6,993,2,-25,19
67025,255,12,992,1,-28,19
67026,247,6,988,2,-26,20
67027,246,6,992,4,-23,20
67028,254,4,985,6,-17,19
67029,247,11,991,7,-11,19
67030,243,9,992,7,-13,23
67031,248,14,985,7,-21,32
67032,248,10,995,9,-30,57
67033,255,10,993,10,-46,86
67034,240,-4,992,14,-63,129
67035,235,-14,993,21,-79,170
67036,247,-45,996,31,-94,225
67037,235,-53,965,11,-107,219
67038,219,-28,914,16,-86,234
67039,212,-14,906,37,-31,277
67040,251,335,1049,65,18,187
67041,344,22,956,25,36,3
67042,258,17,985,32,63,-4
67043,246,12,1003,36,60,10
67044,247,3,1008,19,16,14
67045,245,9,996,2,-27,18
67046,248,6,995,-8,-53,22
67047,252,1,984,-9,-56,22
67048,249,6,977,0,-34,20
67049,251,1,977,9,-4,18
67050,249,9,984,18,16,15
67051,247,3,1001,18,16,14
67052,243,7,1001,9,-5,16
67053,247,9,1006,-2,-37,20
67054,249,2,981,-13,-65,22
67055,249,7,974,-11,-63,21
67056,248,5,973,2,-27,18
67057,248,4,981,18,14,16
67058,246,6,997,22,28,14
67059,246,5,1012,13,2,16
67060,243,8,1004,-2,-35,21
67061,247,3,979,-10,-58,21
67062,252,4,975,-7,-49,21
67063,253,10,976,5,-17,18
67064,251,7,985,19,15,15
67065,248,6,997,21,19,14
67066,238,11,1006,9,-7,16
67067,251,9,999,-4,-43,21
67068,252,11,981,-10,-58,21
67069,249,4,979,-6,-46,21
67070,250,4,980,4,-18,17
67071,251,6,989,13,2,16
67072,243,7,986,15,4,15
67073,250,4,993,7,-11,18
67074,249,6,991,-1,-30,19
67075,246,5,982,-2,-37,21
67076,252,4,984,0,-29,20
67077,253,8,984,7,-14,18
67078,243,12,984,9,-7,16
67079,243,5,990,6,-13,18
67080,247,10,992,4,-21,18
67081,251,8,986,2,-26,18
67082,254,5,981,2,-22,17
67083,255,4,986,4,-18,18
67084,248,4,989,5,-19,18
67085,245,7,987,2,-23,18
67086,249,8,982,3,-22,17
67087,248,4,991,5,-19,17
67088,251,3,988,7,-14,16
67089,244,9,987,6,-15,17
67090,246,5,990,3,-22,18
67091,247,1,985,2,-28,18
67092,250,8,983,3,-25,19
67093,251,5,981,6,-16,18
67094,255,0,996,9,-7,17
67095,246,6,995,7,-10,16
67096,251,5,990,4,-21,18
67097,249,10,993,0,-31,19
67098,245,5,990,0,-34,20
67099,247,4,983,2,-28,18
67100,252,4,990,4,-21,18
67101,252,7,990,5,-19,18
67102,252,7,987,4,-20,18
67103,250,8,982,7,-15,18
67104,245,3,990,9,-9,18
67105,250,9,993,9,-11,19
67106,247,4,990,6,-19,17
67107,246,6,984,2,-28,18
67108,250,7,989,0,-29,20
67109,249,6,992,1,-28,20
67110,246,-2,977,2,-24,18
67111,251,6,985,10,-7,18
67112,251,5,983,16,8,15
67113,250,7,997,13,2,16
67114,246,0,990,5,-16,18
67115,250,11,986,2,-25,18
67116,246,2,992,4,-21,18
67117,249,-2,996,4,-19,18
67118,243,4,987,4,-21,18
67119,246,8,984,4,-22,18
67120,241,8,981,8,-12,17
67121,249,13,992,11,-1,15
67122,246,7,1000,9,-2,15
67123,252,13,995,4,-18,16
67124,246,4,983,-1,-33,18
67125,250,1,984,-2,-36,18
67126,254,2,987,3,-23,17
67127,249,9,982,11,-4,15
67128,250,3,993,13,2,14
67129,244,2,994,8,-4,12
67130,246,4,987,0,-14,0
67131,259,11,982,0,-13,-8
67132,250,1,984,9,-1,9
67133,248,7,987,14,4,14
67134,248,12,998,10,-6,16
67135,246,6,993,4,-23,19
67136,248,7,990,0,-35,20
67137,247,7,984,0,-33,20
67138,246,1,987,4,-21,18
67139,249,10,988,9,-7,16
67140,251,4,992,11,-2,16
67141,240,12,995,9,-9,18
67142,247,8,993,4,-18,18
67143,247,3,988,2,-25,18
67144,249,8,985,2,-25,18
67145,252,5,987,5,-16,18
67146,248,9,986,7,-10,17
67147,245,4,987,7,-14,18
67148,244,11,987,5,-18,19
67149,247,4,987,4,-21,18
67150,247,9,989,5,-16,18
67151,243,5,989,7,-11,17
67152,247,7,992,6,-16,18
67153,247,4,989,2,-25,18
67154,256,2,985,-1,-32,19
67155,246,9,989,1,-29,19
67156,250,11,984,7,-14,17
67157,247,10,987,12,-3,16
67158,243,14,991,9,-4,16
67159,252,11,995,7,-14,18
67160,242,14,988,3,-25,18
67161,244,6,987,2,-28,19
67162,252,9,991,2,-24,19
67163,245,11,986,2,-23,18
67164,254,0,985,3,-22,18
67165,247,8,983,4,-19,18
67166,244,3,986,6,-16,17
67167,245,3,987,7,-14,17
67168,246,9,990,4,-21,18
67169,245,4,985,1,-28,18
67170,247,8,986,0,-31,19
67171,253,11,985,1,-26,18
67172,255,8,984,7,-14,18
67173,252,10,991,10,-5,16
67174,247,0,990,9,-7,17
67175,249,2,993,5,-15,17
67176,239,4,990,0,-25,15
67177,239,0,981,-4,-25,1
67178,256,4,971,2,-6,-6
67179,252,5,976,15,18,-1
67180,247,5,989,20,30,-1
67181,239,7,996,13,18,-4
67182,251,9,998,4,-4,-4
67183,253,1,988,0,-24,7
67184,251,10,988,2,-25,16
67185,244,8,986,7,-12,17
67186,244,8,992,9,-6,16
67187,249,5,984,7,-14,17
67188,248,9,992,5,-20,18
67189,243,7,987,4,-20,17
67190,245,9,992,5,-14,13
67191,243,4,979,8,-2,6
67192,236,4,979,10,12,-7
67193,246,1,977,11,27,-23
67194,243,6,976,13,42,-33
67195,248,11,990,21,53,-32
67196,240,13,997,23,49,-20
67197,242,9,1001,17,31,-14
67198,248,8,994,12,9,-11
67199,245,14,996,7,-7,-2
67200,240,11,993,1,-27,16
67201,243,11,983,-2,-37,22
67202,244,13,990,-3,-43,25
67203,247,9,986,-3,-44,30
67204,253,12,998,-2,-42,35
67205,251,11,977,-2,-49,45
67206,239,5,983,0,-49,52
67207,242,7,989,1,-42,42
67208,242,4,998,-9,-25,28
67209,249,8,991,-31,8,15
67210,248,14,996,-55,46,15
67211,250,14,1009,-86,68,23
67212,253,17,1010,-132,71,35
67213,251,11,1011,-184,80,52
67214,253,9,1003,-231,95,70
67215,248,0,1004,-271,105,84
67216,250,-1,999,-304,110,95
67217,249,0,990,-324,116,106
67218,239,-9,987,-329,121,114
67219,234,-11,986,-315,114,113
67220,228,-17,979,-294,95,108
67221,236,-17,986,-273,87,100
67222,227,-17,984,-258,93,93
67223,224,-29,983,-240,101,84
67224,219,-26,983,-214,96,70
67225,230,-35,973,-172,77,59
67226,226,-33,971,-121,53,49
67227,222,-30,979,-77,35,37
67228,222,-26,986,-46,30,22
67229,220,-34,988,-28,27,11
67230,226,-22,993,-16,25,7
67231,225,-24,995,-11,26,6
67232,223,-30,995,-16,30,4
67233,225,-25,995,-28,38,2
67234,231,-22,1001,-47,49,2
67235,233,-22,997,-67,59,13
67236,225,-31,996,-86,54,32
67237,221,-31,998,-81,9,54
67238,219,-33,996,-75,-37,65
67239,223,-35,983,-65,-66,71
67240,215,-37,982,-50,-67,69
67241,219,-39,979,-38,-44,58
67242,215,-36,983,-30,-8,37
67243,216,-39,983,-21,18,14
67244,220,-32,984,-4,25,-2
67245,223,-33,982,16,19,-9
67246,220,-33,996,39,0,-9
67247,223,-27,994,58,-31,-1
67248,224,-24,999,74,-64,8
67249,231,-28,992,78,-86,20
67250,233,-28,993,70,-92,30
67251,225,-21,999,63,-95,39
67252,221,-25,1003,43,-77,36
67253,229,-23,997,10,-40,23
67254,238,-21,991,-5,-17,26
67255,234,-25,996,-8,-16,43
67256,224,-25,1005,-13,-29,54
67257,222,-35,996,-18,-53,58
67258,232,-34,993,-20,-70,51
67259,231,-33,983,0,-88,59
67260,227,-37,990,29,-102,65
67261,222,-37,990,38,-95,58
67262,224,-32,981,37,-74,41
67263,214,-35,979,57,-79,30
67264,223,-36,978,81,-75,10
67265,229,-29,987,107,-77,0
67266,231,-31,983,133,-98,2
67267,222,-36,983,159,-129,0
67268,226,-34,979,186,-144,-12
67269,234,-22,987,196,-116,-33
67270,238,-20,1001,174,-46,-54
67271,240,-15,1011,127,12,-54
67272,242,-15,1006,90,18,-37
67273,236,-16,1005,62,-6,-18
67274,246,-16,1007,36,-37,2
67275,248,-14,1008,11,-49,29
67276,246,-2,1000,-4,-67,58
67277,224,-16,1001,-2,-124,82
67278,223,-24,981,4,-154,67
67279,230,-27,963,0,-100,23
67280,235,-22,966,6,9,-16
67281,243,-11,988,14,97,-28
67282,236,-12,1007,21,91,-16
67283,228,-16,1017,23,14,-2
67284,236,-19,994,22,-60,-4
67285,254,-14,970,53,-114,16
67286,232,-20,983,91,-137,48
67287,218,-26,991,77,-61,14
67288,240,-21,975,82,-16,-25
67289,236,-24,982,129,-30,-32
67290,236,-12,989,173,-58,-29
67291,237,-16,995,195,-108,-25
67292,239,-6,993,196,-149,-21
67293,243,-12,981,189,-138,-28
67294,246,-14,985,187,-95,-37
67295,239,-10,997,172,-32,-51
67296,246,0,1006,144,4,-55
67297,248,6,1009,105,2,-44
67298,254,7,1006,61,-12,-25
67299,253,9,1004,28,-30,5
67300,248,5,1010,7,-39,34
67301,240,3,1011,-18,-39,46
67302,243,1,1009,-57,-27,43
67303,257,0,989,-100,3,43
67304,251,0,991,-133,42,53
67305,248,1,997,-147,65,63
67306,238,-7,997,-154,61,65
67307,242,-7,1003,-161,39,65
67308,251,-11,973,-140,-14,79
67309,226,-23,975,-49,-149,121
67310,205,-32,978,7,-213,109
67311,213,-27,957,16,-154,30
67312,246,-25,936,55,-63,-37
67313,242,-24,943,132,9,-66
67314,233,-16,976,207,38,-78
67315,225,-10,999,246,9,-88
67316,236,-4,1008,252,-46,-105
67317,243,0,994,224,-66,-121
67318,258,8,982,212,-70,-117
67319,250,7,990,221,-72,-90
67320,248,9,991,232,-79,-68
67321,241,10,1004,226,-88,-63
67322,403,118,1415,187,-78,-70
67323,245,28,998,-21,91,-74
67324,260,13,1001,-87,107,-46
67325,240,11,995,-85,47,-15
67326,243,7,1003,-89,-7,0
67327,233,0,995,-100,-39,-3
67328,237,-1,982,-105,-46,-23
67329,232,-5,982,-94,-33,-49
67330,232,-6,972,-72,-7,-84
67331,234,-14,979,-30,-4,-116
67332,267,26,1033,4,0,-150
67333,253,7,968,-147,101,-131
67334,184,-64,852,18,-87,-103
67335,170,-49,872,489,-415,-171
67336,270,-38,952,-95,263,-322
67337,268,3,958,-147,231,-291
67338,243,-5,949,25,-136,-163
67339,232,-19,941,142,-347,-93
67340,235,-20,954,-107,-1,-118
67341,254,-19,955,-121,217,-154
67342,256,1,975,28,147,-114
67343,244,15,992,161,-108,-24
67344,241,31,976,-91,-65,21
67345,243,12,973,-155,-113,60
67346,234,4,978,-128,-101,55
67347,228,2,990,-99,-23,16
67348,227,4,953,-62,32,-46
67349,259,22,955,76,-138,-28
67350,279,36,1095,238,-410,37
67351,266,11,922,-28,-197,30
67352,283,22,1145,71,-280,60
67353,241,-6,914,22,-174,21
67354,234,-95,938,-31,-33,70
67355,247,-218,1043,2,4,410
67356,167,-203,1068,-7,18,648
67357,142,-171,1104,-53,48,733
67358,237,-145,979,-174,123,594
67359,280,-124,1041,-448,403,399
67360,325,-159,1009,-705,759,359
67361,273,-106,861,-840,845,406
67362,67,458,640,-739,771,466
67363,231,-209,976,-682,532,659
67364,248,-115,913,-505,256,653
67365,250,-122,963,-609,76,478
67366,306,-153,881,-592,58,396
67367,282,-83,959,-445,-32,431
67368,243,-103,1003,-314,-251,445
67369,212,-69,964,-58,-460,507
67370,159,-52,1218,199,-644,632
67371,188,-179,745,288,-870,863
67372,155,14,920,540,-826,922
67373,177,-63,933,609,-672,834
67374,159,-40,974,823,-569,1092
67375,178,-47,1036,917,-487,1416
67376,141,-36,1051,868,-326,1485
67377,180,-13,921,826,-96,1472
67378,223,0,973,734,155,1414
67379,242,56,1142,865,472,1276
67380,296,0,1177,807,609,1162
67381,294,123,1553,746,637,1029
67382,360,112,1052,664,589,865
67383,360,108,1008,656,453,667
67384,347,122,1020,570,141,477
67385,334,130,964,543,-261,279
67386,309,215,951,708,-667,9
67387,276,229,808,-352,144,-258
67388,306,177,856,-354,-26,-294
67389,263,166,925,97,-525,-163
67390,243,121,929,-208,-288,-83
67391,241,149,955,-312,-302,-57
67392,253,44,965,-169,-442,-107
67393,235,-24,932,-208,-229,-217
67394,272,-22,959,-346,54,-289
67395,228,41,969,-198,-80,-253
67396,338,-65,927,-23,-403,-231
67397,215,-30,995,-119,-31,-192
67398,236,-9,976,-151,21,-242
67399,243,32,949,-126,-98,-302
67400,274,0,944,-74,-55,-293
67401,279,-101,980,48,-38,-230
67402,232,-29,950,86,-130,-156
67403,208,-24,987,73,0,-144
67404,229,-8,1027,153,-54,-185
67405,263,-36,984,79,0,-135
67406,279,-138,1035,41,63,-51
67407,237,-72,976,-4,0,18
67408,255,-111,1015,-5,-69,92
67409,262,-82,987,-33,-154,105
67410,236,-28,943,-1,-221,92
67411,248,-26,934,-47,-4,32
67412,264,40,1022,88,-80,31
67413,234,-33,962,135,-28,-3
67414,239,-37,976,158,35,-66
67415,232,-28,964,170,56,-133
67416,256,0,987,151,102,-179
67417,426,54,1243,148,109,-148
67418,279,2,996,55,32,24
67419,265,44,987,-82,-37,114
67420,280,7,995,-128,-98,114
67421,272,10,976,-131,-116,140
67422,240,-7,981,-133,-79,152
67423,239,-6,984,-125,-60,124
67424,253,-10,968,-114,-54,84
67425,258,-12,940,-74,-41,53
67426,255,-18,942,-1,-23,39
67427,260,-4,977,63,-3,28
67428,255,-7,998,79,1,16
67429,263,-7,982,67,0,4
67430,261,0,977,70,2,0
67431,254,-6,998,78,5,0
67432,259,-1,1013,61,0,9
67433,253,-9,996,13,-18,18
67434,254,-6,979,-4,-23,20
67435,263,-6,975,9,-18,19
67436,250,0,979,26,-11,21
67437,254,-1,996,24,-14,23
67438,261,-1,984,17,-16,24
67439,259,-1,970,23,-16,32
67440,253,-9,981,36,-12,37
67441,255,-11,990,37,-11,34
67442,253,-6,989,31,-12,24
67443,259,-9,984,25,-12,16
67444,265,-9,986,24,-11,12
67445,263,-3,996,15,-15,15
67446,256,-8,985,-1,-21,20
67447,255,-5,975,0,-21,17
67448,252,-9,989,16,-14,15
67449,262,2,993,16,-14,14
67450,250,-3,994,10,-17,15
67451,261,-6,992,9,-18,16
67452,259,-3,989,14,-15,14
67453,240,31,982,14,-16,-1
67454,272,52,951,17,-37,-131
67455,295,83,944,14,-32,-318
67456,349,105,1007,31,-4,-422
67457,316,99,998,-106,-70,-471
67458,263,114,888,-79,-7,-452
67459,205,156,1322,-44,108,-539
67460,264,72,1044,-16,-21,-633
67461,193,110,887,-175,85,-580
67462,273,47,921,-242,-14,-526
67463,258,55,1029,-165,-81,-380
67464,175,93,852,-249,17,-207
67465,285,39,1154,-28,-212,-177
67466,232,-20,903,2,-224,-107
67467,209,-3,941,-77,-107,15
67468,199,-11,923,-97,77,91
67469,204,-24,1009,193,-63,-42
67470,268,-96,1000,401,-164,-198
67471,183,-37,888,116,128,-198
67472,261,-72,865,-131,-19,-192
67473,316,-84,958,-53,-58,-58
67474,217,-55,869,58,100,58
67475,203,-78,1197,120,151,99
67476,219,-135,917,-74,79,26
67477,256,-119,968,-25,-11,112
67478,236,-136,1000,32,-34,107
67479,209,-60,964,28,-20,33
67480,227,-34,956,60,4,-70
67481,283,-24,946,-14,-54,-100
67482,266,34,1011,4,-2,-85
67483,281,16,975,10,-4,-30
67484,245,-6,957,2,-21,13
67485,253,0,975,3,-24,20
67486,252,-1,980,4,-21,18
67487,257,-4,987,4,-20,18
67488,251,2,987,6,-18,18
67489,252,4,987,6,-19,18
67490,253,3,994,6,-17,18
67491,257,0,990,7,-18,18
67492,257,0,988,6,-18,17
67493,256,7,987,7,-19,18
67494,259,5,988,5,-18,18
67495,257,2,993,5,-18,18
67496,260,9,990,4,-19,18
67497,257,5,987,5,-18,18
67498,255,0,985,4,-18,18
67499,256,2,990,4,-19,18
67500,251,5,985,5,-19,18
67501,255,0,990,5,-19,19
67502,256,1,984,4,-18,18
67503,256,2,994,4,-18,19
67504,256,-2,990,4,-17,18
67505,246,0,988,4,-19,19
67506,257,-2,990,4,-18,19
67507,255,-5,988,4,-18,18
67508,254,4,988,5,-19,20
67509,252,-4,983,4,-20,21
67510,257,0,988,4,-19,23
67511,250,-3,989,6,-18,28
67512,258,0,982,6,-18,28
67513,259,0,990,7,-19,31
67514,256,0,990,7,-20,32
67515,251,0,994,8,-19,30
67516,257,-4,990,7,-18,28
67517,252,-3,990,7,-19,28
67518,255,-3,984,5,-18,25
67519,250,-2,985,4,-19,23
67520,256,0,981,5,-19,21
67521,257,5,988,5,-19,20
67522,251,0,981,6,-18,21
67523,254,-6,991,5,-18,19
67524,256,1,982,4,-19,18
67525,251,0,988,4,-19,18
67526,257,8,984,4,-19,16
67527,253,12,989,4,-18,18
67528,257,3,989,5,-18,17
67529,257,4,990,4,-18,18
67530,255,9,986,4,-18,18
67531,255,0,987,4,-18,17
67532,255,2,990,4,-18,18
67533,252,-1,985,4,-19,18
67534,261,2,987,4,-18,18
67535,253,0,986,4,-18,18
67536,256,1,986,4,-19,18
67537,254,0,987,4,-18,18
67538,257,0,988,1,-18,18
67539,257,1,988,0,-19,20
67540,256,0,982,2,-20,20
67541,254,-2,987,4,-19,18
67542,257,1,986,4,-18,16
67543,257,0,981,4,-19,18
67544,256,4,987,1,-20,18
67545,253,-1,987,0,-21,18
67546,258,-2,990,-1,-20,21
67547,255,-4,979,0,-21,21
67548,255,-4,991,0,-21,21
67549,259,-2,990,-3,-21,20
67550,260,0,987,-5,-22,21
67551,259,-3,982,-9,-23,22
67552,258,-2,983,-12,-24,23
67553,255,0,986,-10,-23,27
67554,255,1,989,-8,-23,28
67555,258,-2,991,-7,-22,29
67556,249,1,990,-8,-23,28
67557,256,0,988,-11,-24,28
67558,250,-1,991,-12,-24,28
67559,254,0,987,-11,-24,26
67560,256,-1,985,-10,-23,25
67561,256,-4,987,-14,-25,25
67562,253,0,981,-15,-24,24
67563,256,-7,984,-11,-23,24
67564,260,-2,984,0,-19,23
67565,253,0,987,9,-16,23
67566,257,0,991,7,-16,21
67567,254,0,994,-1,-20,23
67568,253,2,992,-9,-23,25
67569,256,-3,988,-10,-24,28
67570,250,0,985,-9,-24,30
67571,251,-1,991,-8,-23,30
67572,255,-1,990,-11,-23,28
67573,259,-5,997,-22,-28,29
67574,262,0,986,-32,-29,34
67575,263,-2,985,-36,-31,42
67576,264,0,985,-33,-32,49
67577,254,-6,988,-30,-30,55
67578,256,-4,987,-31,-30,55
67579,250,-5,981,-36,-32,56
67580,247,-9,982,-32,-29,74
67581,242,-14,994,-18,-27,116
67582,233,-7,997,2,-34,193
67583,250,2,990,13,-62,191
67584,286,7,967,-22,-41,88
67585,271,-10,962,-7,-24,35
67586,248,-11,976,26,-13,37
67587,245,-6,992,35,-11,19
67588,255,-1,987,28,-13,2
67589,265,0,990,24,-14,6
67590,253,-13,991,22,-14,14
67591,257,-10,991,11,-17,16
67592,262,-9,994,-2,-20,18
67593,257,-12,985,-9,-23,22
