# falldetect-gkl fd_studio v1
# label=walking
# mount=neck
# subject=s01
# started=2026-09-20T22:47:17
# units=accel milli-g, gyro deci-dps
# firmware=unknown
# notes=
seq,ax,ay,az,gx,gy,gz
65160,248,0,981,4,-19,17
65161,249,4,987,4,-19,17
65162,247,1,995,4,-17,18
65163,251,1,984,4,-17,17
65164,250,0,987,4,-18,18
65165,247,-2,987,5,-20,18
65166,251,3,988,5,-18,18
65167,255,-1,987,4,-18,18
65168,246,4,986,4,-19,18
65169,252,-4,985,4,-18,18
65170,249,-7,981,5,-18,18
65171,245,0,986,4,-18,18
65172,243,0,983,5,-19,18
65173,249,0,987,5,-18,18
65174,248,2,991,4,-18,18
65175,254,4,989,4,-18,18
65176,256,1,988,4,-18,18
65177,251,-3,981,4,-19,18
65178,253,6,986,4,-19,18
65179,254,5,987,5,-19,19
65180,253,3,991,5,-19,18
65181,249,4,987,4,-19,18
65182,252,0,984,4,-19,18
65183,249,3,986,5,-18,19
65184,256,-3,981,4,-19,19
65185,248,-4,987,5,-18,18
65186,250,4,989,4,-18,18
65187,250,5,995,4,-18,18
65188,248,-1,985,4,-19,18
65189,252,0,989,4,-18,19
65190,250,7,989,5,-19,19
65191,250,4,985,5,-18,18
65192,246,8,988,5,-17,18
65193,243,-1,986,6,-18,18
65194,246,1,985,4,-19,18
65195,245,2,988,5,-19,18
65196,247,-1,984,5,-19,19
65197,252,2,996,5,-18,18
65198,249,0,995,4,-18,18
65199,249,1,986,5,-19,18
65200,252,0,987,4,-20,19
65201,247,-1,991,4,-19,18
65202,254,0,990,5,-19,17
65203,251,3,982,4,-20,18
65204,250,0,984,5,-18,18
65205,250,4,988,4,-17,17
65206,249,1,989,5,-18,18
65207,250,1,987,5,-15,18
65208,254,0,989,4,-17,18
65209,250,4,985,3,-20,18
65210,248,5,990,3,-18,18
65211,254,4,980,3,-18,18
65212,249,2,990,4,-18,18
65213,244,-2,988,4,-18,18
65214,252,6,991,5,-18,18
65215,249,5,985,6,-19,19
65216,253,3,989,6,-17,18
65217,253,6,985,7,-14,19
65218,254,5,985,7,-11,17
65219,251,4,988,9,-8,18
65220,249,5,991,8,-9,18
65221,249,0,996,5,-18,20
65222,250,1,992,1,-32,19
65223,253,-5,982,1,-34,21
65224,251,1,985,4,-21,19
65225,243,0,987,7,-11,18
65226,253,0,991,8,-8,16
65227,247,0,989,9,-8,17
65228,249,1,994,7,-12,17
65229,249,0,991,4,-22,19
65230,246,0,992,1,-29,19
65231,249,3,989,-1,-34,20
65232,250,3,977,2,-25,18
65233,243,0,989,6,-18,18
65234,251,5,985,5,-18,18
65235,245,2,988,5,-18,18
65236,251,-1,985,6,-16,17
65237,246,3,1001,6,-16,18
65238,251,1,989,5,-18,19
65239,246,3,994,4,-21,18
65240,257,-1,986,4,-20,17
65241,252,1,987,5,-17,17
65242,251,6,992,6,-14,18
65243,252,5,991,4,-17,18
65244,251,5,983,2,-26,18
65245,252,4,977,4,-21,18
65246,249,6,988,5,-15,18
65247,251,1,988,4,-19,18
65248,253,-4,984,5,-20,18
65249,246,3,987,5,-19,18
65250,249,0,987,4,-18,19
65251,252,0,987,4,-18,18
65252,249,0,985,5,-18,18
65253,252,-1,987,4,-19,18
65254,251,-2,996,4,-18,18
65255,257,2,989,5,-18,19
65256,250,-2,984,4,-20,18
65257,250,0,986,4,-19,16
65258,255,1,986,4,-16,18
65259,252,-4,993,5,-17,18
65260,252,-1,997,4,-19,18
65261,252,-3,984,4,-20,17
65262,240,-1,984,4,-18,17
65263,251,4,985,5,-19,17
65264,255,0,988,5,-20,18
65265,253,4,998,6,-17,18
65266,251,2,989,5,-16,17
65267,256,4,989,5,-16,18
65268,250,2,985,6,-16,18
65269,249,0,994,6,-18,18
65270,249,-1,989,3,-23,17
65271,248,2,989,4,-23,18
65272,251,7,982,5,-16,18
65273,253,4,993,8,-9,16
65274,248,3,995,6,-10,17
65275,249,6,992,4,-19,19
65276,253,5,988,2,-28,18
65277,256,0,978,3,-23,18
65278,257,1,982,7,-7,16
65279,257,6,985,10,0,16
65280,244,2,990,9,-2,16
65281,248,-2,990,7,-11,17
65282,250,0,997,4,-19,19
65283,250,3,985,0,-34,19
65284,249,0,982,-2,-42,19
65285,253,1,975,2,-27,19
65286,248,4,985,11,0,16
65287,253,4,990,15,15,15
65288,250,0,997,12,7,16
65289,247,6,996,4,-18,18
65290,248,-1,991,-2,-43,20
65291,252,-2,981,-4,-53,20
65292,258,4,985,-1,-41,19
65293,257,1,978,6,-18,19
65294,253,-1,987,11,0,16
65295,251,2,984,15,9,17
65296,249,5,988,11,1,18
65297,249,7,995,4,-18,19
65298,251,1,987,-2,-39,19
65299,251,-4,970,-1,-38,20
65300,254,3,979,7,-17,18
65301,245,-2,990,12,5,16
65302,244,2,1001,14,9,16
65303,249,5,1004,7,-10,18
65304,251,1,997,1,-34,19
65305,252,-1,991,-4,-52,20
65306,250,1,976,-4,-50,21
65307,251,1,974,4,-21,18
65308,253,2,982,11,3,16
65309,254,0,991,13,6,17
65310,251,8,1000,9,-6,17
65311,248,4,990,3,-23,17
65312,243,2,993,0,-36,19
65313,256,3,984,-1,-37,20
65314,249,-1,975,2,-25,18
65315,253,3,981,9,-9,16
65316,257,5,992,13,4,16
65317,250,1,996,13,5,16
65318,250,4,995,8,-8,17
65319,253,8,989,0,-35,18
65320,253,4,987,-4,-53,21
65321,245,2,975,-4,-49,21
65322,249,1,974,1,-28,19
65323,246,-4,985,9,0,16
65324,246,-3,994,13,11,16
65325,246,1,994,9,0,16
65326,249,0,996,3,-22,18
65327,243,4,990,0,-35,19
65328,258,-1,990,0,-33,18
65329,256,-2,982,1,-29,18
65330,246,0,981,4,-20,18
65331,248,7,994,4,-18,18
65332,249,0,986,2,-28,18
65333,249,3,983,2,-28,20
65334,253,7,978,7,-14,17
65335,252,0,990,11,0,18
65336,249,5,999,9,-7,17
65337,243,4,997,2,-30,19
65338,249,6,989,-2,-45,21
65339,256,0,976,-1,-42,20
65340,253,5,987,5,-19,16
65341,251,0,988,7,-11,17
65342,250,0,993,5,-14,18
65343,250,0,989,4,-23,19
65344,248,0,991,4,-28,19
65345,249,3,990,4,-23,18
65346,251,4,988,6,-18,18
65347,250,3,982,3,-21,21
65348,259,3,989,5,-21,25
65349,250,2,989,9,-20,39
65350,242,-7,983,10,-18,42
65351,242,6,996,7,-20,26
65352,255,0,994,4,-18,18
65353,250,8,989,4,-18,17
65354,251,-1,986,4,-19,17
# samples=1040
# gaps=0
