# falldetect-gkl fd_studio v1
# label=walking
# mount=neck
# subject=s01
# started=2026-09-20T22:47:12
# units=accel milli-g, gyro deci-dps
# firmware=unknown
# notes=
seq,ax,ay,az,gx,gy,gz
64083,250,9,983,-3,-44,20
64084,253,3,976,5,-21,18
64085,249,-2,982,14,9,16
64086,249,4,1001,14,16,16
64087,245,6,1002,7,-11,17
64088,245,1,994,-1,-45,21
64089,251,-4,979,-4,-47,21
64090,252,1,969,4,-19,17
64091,255,0,979,16,11,16
64092,247,4,1004,16,18,15
64093,243,8,1003,5,-14,17
64094,246,2,995,-5,-51,20
64095,255,0,975,-7,-56,21
64096,252,3,977,3,-25,19
64097,252,0,984,12,7,17
64098,253,6,996,14,10,16
64099,251,7,1002,7,-11,18
64100,250,3,995,-3,-46,21
64101,249,4,977,-6,-58,21
64102,259,0,969,1,-31,19
64103,251,6,981,13,8,17
64104,248,2,996,18,24,14
64105,250,10,1006,12,7,16
64106,245,11,1000,1,-27,18
64107,246,6,989,-4,-52,21
64108,260,6,979,-2,-45,21
64109,248,4,982,4,-21,18
64110,250,10,983,9,-3,17
64111,257,9,986,11,3,16
64112,246,6,1003,9,-7,17
64113,247,6,999,0,-37,18
64114,253,2,987,-6,-56,21
64115,256,2,968,-1,-43,20
64116,253,1,968,10,1,16
64117,247,9,989,22,37,14
64118,244,0,1009,21,33,14
64119,239,5,1005,7,-7,17
64120,248,2,997,-6,-53,20
64121,248,1,982,-11,-70,21
64122,250,0,975,-5,-53,22
64123,259,9,981,4,-25,35
64124,244,0,992,11,-12,48
64125,236,0,999,5,-28,42
64126,249,7,998,-4,-51,25
64127,252,4,977,-8,-61,21
64128,250,5,976,-4,-47,20
64129,254,3,985,3,-23,18
64130,249,2,991,9,-4,16
64131,245,5,990,9,-4,16
64132,247,0,995,6,-17,17
64133,250,3,991,2,-30,19
64134,249,2,989,0,-39,20
# samples=875
# gaps=0
