# falldetect-gkl fd_studio v1
# label=walking
# mount=neck
# subject=s01
# started=2026-09-20T19:00:55
# units=accel milli-g, gyro deci-dps
# firmware=unknown
# notes=
seq,ax,ay,az,gx,gy,gz
783781,-461,-360,637,634,4505,-2240
783782,-435,-311,642,891,5489,-2819
783783,-377,-302,788,1178,6014,-3353
783784,-229,-289,813,1181,6260,-3659
783785,-122,-246,767,1128,6552,-3504
783786,-126,-192,777,1015,6784,-2977
783787,-88,-57,702,791,6941,-2170
783788,-144,41,558,501,6866,-1110
783789,-181,359,671,398,6190,173
783790,-433,514,480,10,4627,2285
783791,-1261,-6,283,-499,3559,3884
783792,-2506,-221,205,-347,2541,3784
783793,-2778,204,368,655,1631,3032
783794,-1631,481,358,669,481,2175
783795,-1077,417,243,-195,-428,1169
783796,-778,411,153,-812,-1177,32
783797,-684,380,65,-782,-1708,-1036
783798,-676,235,350,-543,-2065,-1926
783799,-775,6,394,-363,-2114,-2487
783800,-796,-209,777,266,-1724,-2568
783801,-810,-386,1011,638,-793,-2200
783802,-741,-473,934,158,27,-1558
783803,-701,-438,821,-464,529,-774
783804,-655,-317,602,-894,950,-45
783805,-622,-184,355,-1092,1103,430
783806,-663,-83,255,-912,1123,553
783807,-785,-62,210,-667,928,501
783808,-945,-59,234,-259,792,317
783809,-1071,-94,353,-34,504,161
783810,-1124,-136,432,30,179,66
783811,-1084,-130,441,35,-70,35
783812,-960,-105,418,27,-251,-4
783813,-875,-95,413,39,-363,-65
783814,-808,-116,438,83,-382,-120
783815,-787,-146,487,103,-306,-136
783816,-797,-181,523,61,-158,-72
783817,-828,-179,501,11,24,38
783818,-870,-140,464,-14,148,126
783819,-915,-113,404,-22,152,152
783820,-941,-112,399,18,54,119
783821,-957,-131,418,49,-98,81
783822,-926,-138,441,67,-219,72
783823,-886,-123,457,79,-274,79
783824,-853,-121,470,75,-261,87
783825,-834,-118,484,62,-199,84
783826,-841,-114,487,40,-102,78
783827,-862,-116,497,18,6,69
783828,-894,-101,480,-4,88,39
783829,-913,-97,465,-27,121,-8
783830,-921,-111,459,-42,118,-59
783831,-915,-125,458,-53,99,-96
783832,-900,-128,449,-57,79,-107
783833,-875,-139,442,-56,61,-100
783834,-867,-141,425,-44,48,-78
783835,-860,-148,432,-26,31,-43
783836,-872,-148,440,-6,9,0
783837,-881,-144,430,13,-21,43
783838,-887,-138,439,32,-57,77
783839,-891,-134,447,44,-93,99
783840,-889,-127,447,50,-115,105
783841,-890,-126,461,50,-121,102
783842,-880,-117,464,46,-112,95
783843,-878,-107,468,38,-91,79
783844,-886,-114,474,27,-62,53
783845,-888,-117,471,12,-28,28
783846,-897,-118,479,-4,10,7
783847,-896,-115,462,-17,35,-14
783848,-886,-121,457,-24,44,-33
783849,-891,-120,451,-28,44,-46
783850,-886,-132,458,-31,42,-49
783851,-887,-134,451,-28,40,-46
783852,-882,-134,445,-22,34,-33
783853,-880,-130,440,-14,21,-17
783854,-877,-137,445,-5,2,0
783855,-887,-137,440,4,-16,16
783856,-885,-131,449,14,-33,32
783857,-886,-125,449,19,-45,45
783858,-888,-131,455,22,-56,51
783859,-887,-126,451,22,-63,51
783860,-891,-129,458,21,-62,49
783861,-883,-120,463,19,-55,44
783862,-882,-117,466,14,-42,37
783863,-885,-112,460,7,-31,25
783864,-878,-122,464,2,-20,12
783865,-884,-119,457,-4,-3,0
783866,-876,-119,461,-9,8,-4
783867,-880,-124,451,-14,21,-11
783868,-893,-133,451,-18,35,-21
783869,-893,-127,449,-19,35,-24
783870,-891,-132,446,-15,14,-14
783871,-885,-135,445,-7,-18,0
783872,-879,-132,446,1,-50,10
783873,-879,-130,446,7,-67,19
783874,-876,-127,455,5,-72,25
783875,-884,-129,460,9,-72,26
783876,-896,-133,472,11,-62,32
783877,-900,-137,467,11,-52,42
783878,-886,-121,447,1,-50,32
783879,-878,-104,456,-16,-63,5
783880,-884,-104,430,-116,-93,-29
783881,-902,-153,459,-45,-150,-64
783882,-890,-166,502,2,-147,-39
783883,-870,-159,470,12,-80,41
783884,-861,-130,447,18,-29,92
783885,-859,-104,440,18,-25,75
783886,-872,-118,468,16,-33,32
783887,-897,-139,475,14,-21,25
783888,-901,-127,472,7,5,36
783889,-897,-116,451,0,12,30
783890,-892,-120,444,-3,-8,2
783891,-887,-138,462,-6,-32,-16
783892,-881,-141,458,-11,-24,-9
783893,-871,-140,450,-9,0,18
783894,-867,-124,458,7,9,25
783895,-859,-113,434,9,-3,13
783896,-876,-125,445,-1,-11,4
783897,-904,-125,441,-33,-28,-8
783898,-924,-120,447,-84,-67,-35
783899,-915,-142,492,-23,-116,-60
783900,-913,-144,458,-22,-127,-56
783901,-869,-151,482,-10,-117,-32
783902,-846,-139,464,-3,-72,6
783903,-859,-133,460,0,-18,35
783904,-870,-138,464,-4,30,54
783905,-893,-130,421,-27,41,46
783906,-899,-133,446,-10,25,33
783907,-917,-131,459,-12,13,34
783908,-918,-139,462,-3,-35,14
783909,-905,-127,445,-21,-77,-11
783910,-897,-142,440,-37,-109,-21
783911,-864,-148,465,-23,-123,-16
783912,-851,-142,467,4,-122,-4
783913,-833,-142,476,6,-74,18
783914,-847,-146,464,7,-32,44
783915,-864,-133,466,-3,-9,66
783916,-882,-130,459,-39,-8,79
783917,-907,-137,426,-116,-67,94
783918,-883,-127,499,-130,-83,94
783919,-879,-134,448,-55,-102,98
783920,-885,-121,452,-109,-114,109
783921,-874,-106,467,-59,-130,86
783922,-883,-120,498,-166,-121,82
783923,-887,-130,458,-150,-119,56
783924,-875,-133,477,-74,-69,39
783925,-861,-125,494,-52,6,23
783926,-863,-124,487,-56,72,5
783927,-877,-127,477,-74,116,-8
783928,-878,-121,463,-84,130,-28
783929,-891,-146,498,-159,141,-22
783930,-892,-159,457,-128,134,-23
783931,-880,-140,447,-80,139,-27
783932,-873,-147,460,-89,126,-3
783933,-877,-148,430,-74,102,27
783934,-873,-140,439,-5,71,45
783935,-883,-138,441,23,39,67
783936,-897,-144,448,29,12,80
783937,-896,-133,448,34,-9,91
783938,-894,-130,455,41,-28,94
783939,-729,-776,-678,-308,-1083,471
783940,-829,-41,-186,616,-2914,1189
783941,-962,-115,653,1975,-3470,1259
783942,-904,-92,983,1901,-3237,1177
783943,-935,-109,611,1428,-2952,1253
783944,-841,-99,477,1292,-2835,948
783945,-713,-64,633,1503,-2899,560
783946,-805,-60,796,1450,-2782,403
783947,-837,-53,433,1456,-2212,287
783948,-700,-34,785,1457,-1993,364
783949,-826,-68,642,1745,-2059,312
783950,-618,32,880,1699,-1628,278
783951,-606,101,744,1490,-1841,742
783952,-579,98,960,1297,-1892,1288
783953,-631,216,613,715,-1624,1463
783954,-717,287,528,410,-1511,823
783955,-850,227,772,851,-1907,-107
783956,-872,137,714,984,-2051,-577
783957,-838,68,640,1122,-1632,-689
783958,-679,47,786,1165,-1256,-721
783959,-546,60,826,1113,-1664,-544
783960,-636,15,676,1131,-2035,-350
783961,-691,63,571,1189,-1955,-301
783962,-516,61,793,1240,-1832,-301
783963,-483,35,728,1236,-2072,-131
783964,-489,19,782,1131,-2164,60
783965,-520,-10,885,1236,-1885,96
783966,-525,38,908,1270,-1323,105
783967,-427,92,913,1036,-1093,237
783968,-289,204,808,863,-1300,352
783969,-477,57,665,964,-1706,589
783970,-601,32,656,1042,-1967,608
783971,-475,133,899,1188,-2137,257
783972,-672,62,708,1059,-2535,58
783973,-400,175,812,824,-2714,-84
783974,-120,246,963,719,-2690,123
783975,-509,144,1283,-403,-2173,261
783976,-181,180,678,-1447,-1365,644
783977,-520,216,503,-533,-1928,293
783978,-522,140,810,476,-3474,-442
783979,-299,280,1157,523,-4437,-1031
783980,-284,198,1125,-240,-4377,-1185
783981,-204,145,1115,-819,-3690,-1144
783982,-25,229,1021,-1037,-3154,-464
783983,-332,196,1117,-923,-2894,85
783984,-84,208,1142,-1066,-2960,-70
783985,-123,112,1097,-1306,-3022,-413
783986,-37,147,1069,-1358,-2842,-479
783987,-100,142,1122,-1468,-2287,-257
783988,-99,39,1099,-1730,-1710,-15
783989,-128,76,984,-1949,-1372,199
783990,-65,107,941,-2049,-1243,373
783991,-121,27,986,-1878,-1282,436
783992,467,159,1166,-1504,-1043,-733
783993,-748,-102,1089,-1554,-537,-148
783994,-297,14,909,-940,-2211,115
783995,73,102,1168,-383,-3932,-243
783996,186,23,1127,-241,-3930,-224
783997,244,0,1190,-220,-2515,-91
783998,127,-27,1083,-217,-809,8
783999,58,91,1089,-86,-264,20
784000,29,-71,996,4,-532,7
784001,121,30,1031,100,-714,0
784002,163,-2,1087,16,-354,8
784003,47,-7,1027,-72,81,25
784004,32,-20,1001,-87,100,28
784005,53,-25,1001,-72,15,29
784006,63,-26,1000,-70,5,28
784007,74,-29,1015,-87,89,27
784008,67,-20,1002,-123,219,27
784009,56,-25,1006,-154,347,29
784010,47,-34,1013,-165,403,27
784011,32,-54,1017,-154,411,21
784012,3,-50,1009,-88,294,14
784013,29,-41,987,-28,113,6
784014,47,-39,979,-32,100,2
784015,34,-44,988,-63,185,3
784016,18,-50,1011,-60,165,2
784017,34,-42,1026,-30,63,-7
784018,25,-41,1012,17,-74,-2
784019,34,-34,1003,29,-92,4
784020,35,-40,992,11,-55,4
784021,50,-43,1005,-4,-28,0
784022,33,-28,1014,-16,3,3
784023,25,-26,1025,-16,9,4
784024,34,-21,1030,-19,-7,2
784025,95,459,1240,-22,1,6
784026,-1,-6,1075,62,14,25
784027,18,-40,1041,-19,11,29
784028,27,4,1071,-48,17,25
784029,27,-32,1011,-46,27,25
784030,29,-28,1057,26,39,16
784031,39,-33,1024,29,44,16
784032,37,-26,1014,4,79,21
784033,18,-31,1026,-9,60,23
784034,30,-29,1030,-17,35,22
784035,35,-39,1062,-41,37,23
784036,15,0,974,-53,53,23
784037,25,-28,915,-56,51,18
784038,314,81,232,-693,204,-30
784039,-142,-180,902,-760,448,-31
784040,120,67,1409,-327,126,-55
784041,-6,26,1246,-268,353,-37
784042,-10,47,925,-4,9,6
784043,54,-99,1195,-43,342,37
784044,-28,-18,955,28,229,21
784045,10,30,1014,-49,520,40
784046,-79,-54,1014,-1,485,38
784047,-1117,-329,1328,1507,-802,92
784048,365,-348,1133,1010,-1182,10
784049,-1,-50,1259,644,-723,-4
784050,-131,1084,1763,674,-452,30
784051,133,-260,806,575,-718,46
784052,104,-129,918,376,-651,17
784053,16,313,1147,341,-350,-17
784054,-101,-210,1075,779,-50,9
784055,-72,46,1220,858,-61,-6
784056,187,46,1144,618,19,2
784057,-453,-117,1192,595,114,11
784058,-95,-194,1039,816,-415,7
784059,308,228,1194,-279,610,52
784060,-359,-151,1171,-399,627,-32
784061,44,-156,1119,49,153,-52
784062,77,213,848,765,406,-282
784063,-28,476,1060,1368,502,-212
784064,-144,-186,887,-76,420,-216
784065,53,-70,996,135,388,-45
784066,-56,19,853,714,294,53
784067,-13,64,889,966,-20,112
784068,6,84,933,229,-196,25
784069,14,42,961,9,-206,-4
784070,29,51,1024,-46,-191,-2
784071,44,55,1068,-62,-105,3
784072,42,51,1064,-81,0,8
784073,16,45,1069,-88,-3,11
784074,26,52,1072,-95,-16,7
784075,35,43,1043,-96,-6,14
784076,34,25,1019,-126,43,14
784077,31,33,1016,-122,94,25
784078,14,36,1001,-116,138,31
784079,19,37,1008,-104,125,29
784080,5,23,1013,-75,90,18
784081,16,26,1003,-70,102,11
784082,9,19,1005,-46,81,14
784083,2,22,1003,-11,65,18
784084,10,31,1012,-2,23,20
784085,0,28,998,36,-11,18
784086,28,37,1059,35,-66,16
784087,9,24,1051,39,-41,13
784088,-3,31,1034,34,-56,13
784089,4,27,1028,11,-71,13
784090,20,25,1016,7,-87,10
784091,4,25,1004,15,-119,7
784092,11,34,1012,37,-163,9
784093,17,23,1029,41,-200,11
784094,15,0,1050,32,-192,7
784095,21,23,1032,42,-198,6
784096,11,23,1017,56,-233,2
784097,14,26,1031,66,-287,-3
784098,15,23,996,90,-324,-9
784099,8,31,1027,119,-367,-15
784100,37,24,995,158,-403,-17
784101,23,40,994,170,-424,-30
784102,37,61,1001,222,-555,-18
784103,62,55,1029,181,-514,-11
784104,50,55,1014,132,-447,-2
784105,-91,87,992,285,-569,-116
784106,136,53,964,50,-749,-51
784107,76,24,1097,-7,-497,-14
784108,75,56,1006,25,-473,-18
784109,281,-7,1193,36,-441,18
784110,86,62,1005,-51,-571,30
784111,7,90,890,-11,-506,4
784112,70,55,996,-5,-528,-7
784113,14,91,939,-8,-486,-13
784114,113,28,1027,-24,-502,-18
784115,74,64,960,-25,-465,-16
784116,-7,180,896,95,-408,-33
784117,50,126,993,77,-409,-30
784118,171,-30,1111,29,-417,-3
784119,64,128,972,32,-438,-9
784120,111,90,1012,5,-436,-25
784121,114,33,1031,-2,-415,-1
784122,144,-10,1129,-33,-390,-2
784123,69,49,1010,-41,-436,-3
784124,123,60,1016,-21,-515,-6
784125,128,58,1001,-39,-545,-21
784126,166,111,1024,-67,-510,-23
784127,78,55,1011,-87,-529,-29
784128,142,53,1001,-86,-541,-83
784129,103,88,1004,-48,-498,-144
784130,-102,154,956,-22,-390,-320
784131,341,-69,879,29,-471,-316
784132,331,-59,987,14,-356,-244
784133,135,55,1004,21,-283,-152
784134,190,40,999,53,-263,-110
784135,187,-12,1045,30,-124,-263
784136,275,75,1037,34,-179,-297
784137,285,27,1055,-3,-294,-212
784138,128,55,1080,-99,-240,-203
784139,252,7,1009,-98,-371,-131
784140,-37,115,1039,-84,-370,-132
784141,60,384,942,-116,-354,-290
784142,359,36,999,170,-266,-347
784143,270,-68,985,17,-16,-405
784144,134,91,989,-130,-252,-476
784145,283,-28,995,21,-86,-739
784146,395,18,994,18,-272,-548
784147,274,9,1051,52,-172,-486
784148,372,-14,1050,203,-220,-529
784149,242,-29,1079,281,-340,-391
784150,360,-103,1008,365,-36,-309
784151,299,10,1018,912,459,-333
784152,119,89,941,1297,916,-269
784153,67,-40,857,1164,1406,-111
784154,213,-14,871,604,2273,138
784155,300,2,894,88,3229,108
784156,309,189,986,9,3788,255
784157,147,25,1197,249,3979,545
784158,65,-12,1185,263,3969,529
784159,11,96,1109,135,3666,553
784160,-69,129,1088,154,3463,690
784161,-13,148,1145,184,3536,707
784162,-100,30,1175,-2,3692,602
784163,-138,178,1019,-434,3667,455
784164,-257,156,1060,-714,3489,423
784165,-239,216,1058,-1067,3239,252
784166,37,250,903,-1316,3011,140
784167,-365,243,909,-1450,3162,62
784168,-166,163,1071,-1488,3221,-60
784169,-190,124,1081,-1837,3180,-2
784170,-341,77,920,-1916,2885,82
784171,-464,7,900,-1727,2702,70
784172,-384,-36,893,-1549,2521,27
784173,-449,-23,769,-1301,2096,2
784174,-339,-39,788,-1177,1536,125
784175,-379,-79,692,-1098,1018,301
784176,-388,-76,680,-847,763,329
784177,-446,-63,657,-512,620,298
784178,-528,-32,708,-176,464,174
784179,-506,-15,796,0,99,60
784180,-467,-46,817,48,-362,10
784181,-411,-70,833,133,-712,17
784182,-362,-82,877,279,-874,53
784183,-365,-68,930,389,-871,119
784184,-369,-29,994,429,-780,151
784185,-382,-8,1008,304,-676,151
784186,-390,21,1020,192,-532,123
784187,-382,6,1092,126,-368,51
784188,-397,12,1062,7,-188,20
784189,-378,23,1047,-133,4,-16
784190,-362,12,989,-287,203,-46
784191,-351,-3,957,-385,341,-90
784192,-350,-30,917,-457,445,-129
784193,-350,-44,910,-448,524,-149
784194,-369,-60,890,-436,572,-100
784195,-389,-70,887,-316,567,-66
784196,-406,-66,892,-179,536,-14
784197,-408,-57,895,-89,469,53
784198,-416,-38,797,-48,378,96
784199,-428,-28,968,-72,331,62
784200,-432,-40,818,-329,162,49
784201,-377,-80,909,-93,114,-27
784202,-398,-81,910,23,96,9
784203,-412,-69,898,67,70,63
784204,-431,-47,919,108,18,85
784205,-436,-9,913,63,-51,55
784206,-416,-30,923,-6,-96,9
784207,-406,-59,924,-38,-90,-9
784208,-393,-73,942,-11,-18,7
784209,-410,-74,937,30,70,46
784210,-408,-52,966,105,126,70
784211,-509,-198,939,107,232,166
784212,-408,-96,811,188,199,338
784213,-433,-112,889,589,179,371
784214,-437,-223,1240,1078,183,575
784215,-421,-20,1120,968,258,764
784216,-386,25,1026,601,411,787
784217,-386,66,928,306,639,732
784218,-414,82,915,214,878,599
784219,-453,118,955,79,872,421
784220,-434,154,967,-231,918,133
784221,-412,114,934,-636,1043,-136
784222,-391,120,771,-969,1131,-428
784223,-467,-12,856,-755,1012,-604
784224,-442,-36,889,-759,903,-551
784225,-483,-89,825,-753,735,-374
784226,-519,-181,789,-676,561,-157
784227,-509,-212,792,-443,541,2
784228,-536,-169,777,-182,431,194
784229,-558,-94,771,117,282,343
784230,-547,-43,792,321,105,395
784231,-517,13,810,312,-89,382
784232,-519,45,802,208,-259,294
784233,-504,29,853,168,-389,142
784234,-488,2,865,43,-454,14
784235,-474,-3,885,-60,-469,-70
784236,-474,-23,918,-110,-424,-129
784237,-489,-45,947,-139,-322,-160
784238,-488,-65,948,-150,-189,-140
784239,-475,-79,950,-95,-44,-77
784240,-476,-57,944,-38,122,-12
784241,-481,-27,932,-28,280,13
784242,-490,-28,911,-42,406,15
784243,-495,-14,879,-60,470,-9
784244,-513,2,881,-114,471,-61
784245,-519,10,858,-238,434,-152
784246,-508,-46,864,-368,380,-242
784247,-520,-80,836,-401,332,-265
784248,-503,-100,839,-343,275,-245
784249,-553,-95,840,-263,188,-170
784250,-546,-143,813,-138,67,-84
784251,-494,-115,814,-18,-48,19
784252,-508,-86,816,130,-140,126
784253,-508,-52,805,193,-224,168
784254,-501,-34,833,189,-303,154
784255,-519,-41,838,156,-388,123
784256,-513,-74,868,182,-462,121
784257,-498,-77,898,231,-484,156
784258,-487,-35,887,235,-434,189
784259,-488,-18,907,205,-364,175
784260,-502,-25,906,172,-298,132
784261,-489,-20,939,94,-217,81
784262,-487,-20,921,-75,-135,1
784263,-472,-7,898,-140,-50,-70
784264,-468,-44,888,-145,32,-83
784265,-492,-52,883,-151,99,-74
784266,-510,-61,896,-138,100,-67
784267,-512,-83,905,-74,76,-39
784268,-496,-70,869,-28,49,0
784269,-479,-49,852,1,32,37
784270,-474,-35,849,12,14,39
784271,-494,-52,857,25,-11,37
784272,-497,-62,864,42,-61,38
784273,-500,-63,865,77,-114,62
784274,-500,-50,874,98,-167,79
784275,-494,-49,881,111,-205,87
784276,-487,-40,891,109,-219,89
784277,-475,-31,898,95,-207,79
784278,-473,-29,897,65,-164,60
784279,-479,-32,905,23,-96,35
784280,-480,-26,906,-18,-23,4
784281,-487,-40,896,-49,30,-19
784282,-488,-47,905,-67,65,-26
784283,-486,-45,898,-76,91,-29
784284,-488,-51,879,-73,113,-27
784285,-480,-57,874,-63,121,-21
784286,-494,-49,874,-47,116,-10
784287,-491,-43,855,-40,93,-2
784288,-494,-50,857,-32,44,0
784289,-495,-60,862,-9,-4,7
784290,-487,-44,857,5,-39,16
784291,-493,-55,878,18,-64,25
784292,-494,-49,879,19,-72,27
784293,-481,-51,890,21,-74,27
784294,-487,-47,888,21,-65,29
784295,-489,-30,887,4,-56,19
784296,-487,-45,904,-14,-35,2
784297,-490,-45,884,-46,-6,-14
784298,-489,-43,885,-64,14,-26
784299,-488,-44,880,-84,16,-42
784300,-487,-60,874,-93,10,-53
784301,-496,-59,882,-93,12,-38
784302,-493,-61,888,-66,17,-26
784303,-492,-50,880,-63,18,-27
784304,-493,-60,876,-67,16,-29
784305,-489,-57,879,-76,10,-31
784306,-491,-62,881,-72,6,-28
784307,-492,-53,862,-67,-15,-26
784308,-492,-67,876,-57,-37,-25
784309,-485,-68,871,-36,-46,-11
784310,-484,-65,882,0,-39,16
784311,-491,-57,878,25,-30,36
784312,-494,-51,879,25,-21,36
784313,-487,-38,882,16,-11,25
784314,-471,-37,891,-2,-6,10
784315,-498,-53,884,-39,-16,-21
784316,-483,-50,876,-87,28,-41
784317,-528,-60,879,-83,44,-21
784318,-521,-73,891,-58,11,-28
784319,-484,-68,881,-51,-10,-24
784320,-481,-66,878,-45,-1,-11
784321,-487,-68,884,-11,12,9
784322,-479,-62,873,-11,43,10
784323,-499,-67,872,-7,53,16
784324,-499,-57,876,-11,31,10
784325,-500,-56,865,-17,-7,5
784326,-487,-71,874,-11,-48,4
784327,-486,-69,872,3,-58,14
784328,-488,-66,881,22,-42,30
784329,-494,-61,877,28,-28,39
784330,-498,-56,882,14,-28,24
784331,-499,-63,895,-1,-34,16
784332,-508,-50,880,-21,-47,9
784333,-491,-54,882,-68,-78,-12
784334,-494,-93,856,-56,-136,-24
784335,-473,-92,847,11,-195,16
784336,-464,-78,859,95,-228,68
784337,-469,-61,872,130,-222,103
784338,-480,-62,896,137,-190,120
784339,-483,-55,892,105,-150,126
784340,-497,-48,909,90,-128,116
784341,-490,-43,909,70,-107,89
784342,-481,-43,911,42,-74,60
784343,-478,-44,901,0,-24,32
784344,-473,-43,897,-28,27,7
784345,-480,-45,898,-56,77,-17
784346,-486,-59,888,-79,110,-32
784347,-495,-59,885,-95,114,-40
784348,-485,-69,871,-91,104,-40
784349,-487,-75,869,-64,83,-23
784350,-492,-77,862,-30,56,4
784351,-484,-66,858,-7,17,18
784352,-490,-68,853,9,-27,32
784353,-478,-62,852,28,-65,46
784354,-484,-64,871,42,-88,56
784355,-494,-62,879,44,-98,65
784356,-484,-58,883,49,-105,63
784357,-481,-57,895,39,-103,54
784358,-485,-51,893,35,-86,50
784359,-488,-55,898,21,-60,46
784360,-478,-54,896,-4,-21,34
784361,-485,-50,892,-15,14,19
784362,-480,-54,888,-33,40,3
784363,-485,-52,886,-47,52,-11
784364,-488,-60,883,-53,51,-20
784365,-487,-60,866,-49,42,-16
784366,-488,-67,881,-37,28,-7
784367,-482,-64,879,-23,16,2
784368,-483,-68,878,-9,8,12
784369,-487,-64,877,0,1,18
784370,-488,-53,873,1,-7,16
784371,-491,-47,883,0,-25,13
784372,-495,-60,877,-4,-49,10
784373,-487,-54,873,-15,-71,2
784374,-485,-65,880,-23,-87,-4
784375,-487,-66,884,-15,-88,0
784376,-491,-62,885,-11,-85,2
784377,-489,-60,884,-4,-86,0
784378,-484,-64,884,-1,-86,0
784379,-476,-59,898,4,-73,0
784380,-475,-55,894,9,-40,1
784381,-477,-69,894,-3,-10,0
784382,-484,-71,889,-12,9,-2
784383,-487,-65,879,-11,16,2
784384,-482,-62,883,-9,14,4
784385,-485,-56,870,-18,5,-1
784386,-483,-66,869,-17,-7,-3
784387,-484,-79,871,1,-17,-4
784388,-482,-78,867,23,-29,8
784389,-485,-85,864,74,-63,33
784390,-487,-87,870,124,-108,72
784391,-493,-61,866,142,-164,103
784392,-481,-50,871,141,-200,96
784393,-468,-47,887,116,-200,64
784394,-474,-66,884,111,-172,35
784395,-485,-59,870,74,-172,45
784396,-481,-49,907,71,-157,49
784397,-475,-40,892,53,-133,41
784398,-455,-52,895,25,-87,30
784399,-452,-62,894,11,-28,26
784400,-465,-60,888,23,14,32
784401,-476,-39,886,33,16,34
784402,-480,-42,901,17,-11,20
784403,-474,-56,898,-2,-39,2
784404,-467,-65,887,-6,-47,6
784405,-463,-57,887,7,-35,20
784406,-480,-58,876,13,-22,29
784407,-489,-48,876,8,-30,25
784408,-479,-42,891,-10,-40,9
784409,-468,-63,892,-23,-42,0
784410,-467,-57,892,-28,-29,-2
784411,-473,-44,892,-23,-8,2
784412,-475,-56,893,-23,9,2
784413,-471,-56,893,-27,17,-1
784414,-472,-64,886,-26,21,0
784415,-470,-64,888,-16,19,7
784416,-477,-53,882,-7,11,13
784417,-479,-59,881,-7,-1,12
784418,-460,-39,882,-1,-7,19
784419,-471,-41,894,-49,-5,-26
784420,-487,-94,892,-58,2,-37
784421,-483,-62,876,-41,8,-7
784422,-475,-84,891,14,-6,30
784423,-474,-69,855,52,-17,71
784424,-474,-60,861,95,-53,89
784425,-471,-40,872,84,-105,73
784426,-474,-73,878,86,-139,63
784427,-469,-59,874,81,-151,68
784428,-469,-61,879,109,-149,86
784429,-466,-72,888,131,-153,106
784430,-473,-57,896,122,-146,112
784431,-478,-53,928,109,-155,111
784432,-457,-37,903,70,-159,98
784433,-449,-29,891,74,-166,79
784434,-451,-35,899,52,-148,46
784435,-451,-51,895,35,-112,34
784436,-456,-42,905,30,-66,37
784437,-463,-23,902,25,-27,39
784438,-464,-40,914,14,-11,23
784439,-480,-32,899,-39,-6,-7
784440,-477,-60,911,-21,-21,1
784441,-460,-60,882,-16,-21,11
784442,-447,-39,891,-20,-7,12
784443,-457,-33,877,-35,0,7
784444,-480,-78,909,-4,-16,6
784445,-469,-63,872,-7,-41,10
784446,-454,-63,893,33,-49,43
784447,-465,-54,896,55,-44,65
784448,-458,-62,901,52,-25,83
784449,-460,-61,840,17,-5,112
784450,-476,-52,898,140,-94,133
784451,-473,-40,885,133,-164,124
784452,-461,-60,876,133,-207,117
784453,-456,-44,879,131,-232,119
784454,-445,-39,877,124,-229,115
784455,-467,-40,895,184,-240,144
784456,-469,-38,908,185,-255,152
784457,-472,-23,921,109,-256,130
784458,-436,-20,887,77,-248,100
784459,-434,-28,922,97,-214,94
784460,-453,-27,902,47,-144,101
784461,-435,-17,914,-23,-77,53
784462,-451,-39,945,6,-22,15
784463,-460,-28,927,-11,19,17
784464,-463,-32,927,-34,37,5
784465,-450,-25,912,-58,54,-10
784466,-449,-36,911,-73,69,-21
784467,-444,-51,890,-59,79,-16
784468,-445,-60,889,-19,71,7
784469,-447,-20,887,-8,66,28
784470,-453,-33,885,1,37,25
784471,-461,-39,892,11,1,21
784472,-459,-52,894,31,-28,30
784473,-467,-41,930,56,-55,48
784474,-447,-21,898,38,-67,32
784475,-442,-30,905,-7,-60,3
784476,-449,-41,903,-12,-39,-2
784477,-451,-50,907,6,-14,11
784478,-446,-53,902,26,1,32
784479,-461,-38,898,46,6,63
784480,-458,-24,911,52,-27,63
784481,-461,-16,898,30,-49,32
784482,-436,-21,902,-21,-35,-2
784483,-441,-42,905,-43,-7,-16
784484,-452,-32,909,-45,27,-18
784485,-453,-31,926,-51,59,-26
784486,-456,-30,919,-72,88,-37
784487,-452,-28,924,-89,112,-53
784488,-451,-29,920,-116,139,-63
784489,-439,-38,902,-156,182,-84
784490,-454,-57,898,-145,246,-84
784491,-470,-40,936,-184,289,-78
784492,-461,-70,899,-60,269,-69
784493,-508,-32,902,-102,275,-51
784494,-488,-27,884,-154,210,-76
784495,-442,-90,845,-134,135,-77
784496,-447,-83,841,-43,95,-20
784497,-470,-57,859,28,46,32
784498,-480,-44,862,44,-18,42
784499,-467,-44,871,25,-91,30
784500,-479,-24,898,-7,-147,5
784501,-473,-49,906,-40,-170,-20
784502,-469,-59,914,-42,-164,-24
784503,-458,-68,915,-23,-134,-2
784504,-450,-61,916,11,-77,29
784505,-455,-50,918,35,-11,45
784506,-462,-16,907,2,47,23
784507,-471,-27,908,-56,77,-23
784508,-473,-28,903,-140,94,-78
784509,-473,-65,897,-147,104,-94
784510,-467,-67,885,-103,114,-77
784511,-467,-55,898,-98,125,-55
784512,-468,-67,881,-77,120,-42
784513,-469,-65,867,-63,108,-25
784514,-467,-64,860,-33,77,-12
784515,-478,-59,880,4,34,2
784516,-477,-45,873,-23,-6,-6
784517,-486,-73,887,1,-45,0
784518,-466,-69,880,23,-68,10
784519,-468,-59,888,16,-70,20
784520,-464,-66,895,32,-60,25
784521,-471,-51,896,10,-48,18
784522,-464,-59,901,-2,-19,14
784523,-469,-45,885,-18,4,8
784524,-470,-49,897,-11,15,10
784525,-477,-43,901,-34,25,-4
784526,-467,-60,897,-62,48,-23
784527,-461,-69,879,-51,77,-14
784528,-469,-54,869,-40,91,-3
784529,-476,-57,874,-30,77,0
784530,-484,-57,857,-35,42,0
