# falldetect-gkl fd_studio v1
# label=walking
# mount=neck
# subject=s01
# started=2026-09-20T22:47:39
# units=accel milli-g, gyro deci-dps
# firmware=unknown
# notes=
seq,ax,ay,az,gx,gy,gz
69851,253,9,992,6,-18,18
69852,253,10,983,4,-18,18
69853,249,15,990,4,-18,18
69854,254,9,992,4,-16,17
69855,250,8,995,4,-18,18
69856,254,11,989,4,-18,18
69857,252,14,990,4,-18,18
69858,252,16,988,4,-19,18
69859,255,11,983,4,-20,18
69860,263,8,984,4,-19,17
69861,255,7,990,5,-18,18
69862,248,8,990,6,-19,18
69863,256,5,986,4,-18,17
69864,251,6,988,4,-18,18
69865,254,7,990,4,-18,17
69866,250,3,984,5,-18,18
69867,252,5,981,4,-19,16
69868,253,12,992,5,-18,18
69869,256,4,985,5,-19,18
69870,252,3,992,4,-18,18
69871,252,4,979,4,-19,18
69872,247,6,987,4,-19,18
69873,245,3,990,4,-19,18
69874,251,3,991,5,-17,18
69875,256,10,986,5,-18,18
69876,248,5,986,4,-18,18
69877,253,7,989,5,-18,18
69878,250,6,984,5,-18,18
69879,261,4,980,5,-18,17
69880,257,11,991,5,-20,18
69881,254,4,988,4,-21,17
69882,257,6,993,4,-19,17
69883,250,9,995,5,-18,18
69884,250,5,980,5,-21,17
69885,251,10,991,7,-18,17
69886,257,7,991,5,-16,16
69887,251,10,988,6,-17,18
69888,256,8,985,4,-20,20
69889,253,8,989,4,-18,20
69890,252,6,987,4,-19,18
69891,254,5,990,4,-18,18
69892,255,5,983,5,-17,19
69893,257,6,984,7,-11,18
69894,251,9,996,7,-7,17
69895,245,4,998,2,-26,18
69896,253,3,955,2,-23,20
69897,254,10,997,7,-11,18
69898,255,15,1001,4,-19,18
69899,243,1,971,0,-25,19
69900,244,2,992,4,-16,18
69901,258,0,984,2,-23,18
69902,254,10,989,7,-14,17
69903,249,6,986,7,-11,17
69904,255,8,999,8,-10,17
69905,249,9,1005,2,-32,18
69906,261,11,963,6,-19,18
69907,255,9,1000,4,-19,19
69908,256,14,980,6,-16,18
69909,255,11,998,4,-21,18
69910,254,7,996,6,-16,16
69911,250,5,972,4,-21,18
69912,251,9,993,5,-18,18
69913,250,6,993,5,-18,18
69914,257,9,987,4,-19,18
69915,252,5,986,4,-20,18
69916,252,10,984,5,-18,18
69917,251,6,988,5,-18,18
69918,251,8,988,5,-18,17
69919,253,7,989,4,-18,18
69920,253,9,985,4,-18,18
69921,256,11,986,5,-18,17
69922,252,15,988,4,-18,18
69923,251,12,986,5,-19,19
69924,249,10,984,4,-18,18
69925,254,7,991,6,-18,18
69926,249,18,990,5,-18,18
69927,250,9,986,4,-18,18
69928,245,6,983,4,-19,18
69929,253,8,982,4,-17,16
69930,251,7,986,3,-19,16
69931,252,6,991,4,-19,17
69932,253,9,985,4,-20,17
69933,250,9,985,4,-20,18
69934,252,6,991,4,-19,16
69935,252,10,987,5,-17,17
69936,253,5,991,5,-19,18
69937,256,9,984,4,-18,18
69938,259,10,983,4,-18,18
69939,247,4,989,4,-18,17
69940,245,8,992,4,-17,18
69941,251,11,984,5,-19,18
69942,250,6,989,5,-18,18
69943,249,7,990,4,-19,18
69944,250,5,986,4,-18,18
69945,258,3,985,4,-18,17
69946,247,8,980,4,-19,17
69947,250,8,988,5,-18,18
69948,253,7,987,4,-19,18
69949,255,6,986,5,-19,17
69950,255,8,986,4,-17,18
69951,255,5,985,5,-17,18
69952,249,2,990,4,-18,18
69953,254,2,986,4,-18,17
69954,250,12,987,5,-18,18
69955,254,3,980,5,-19,18
69956,251,9,986,4,-18,17
69957,247,6,989,4,-18,17
69958,254,5,981,4,-18,16
69959,255,3,988,4,-18,17
69960,255,10,993,4,-19,18
69961,252,5,984,4,-18,18
69962,249,9,987,5,-17,17
69963,251,6,991,5,-16,17
69964,251,2,991,6,-16,18
69965,256,9,988,5,-17,18
69966,246,8,988,4,-21,18
69967,256,0,979,2,-27,19
69968,251,7,996,6,-16,18
69969,253,5,990,3,-20,18
69970,250,9,986,4,-18,18
69971,251,6,987,4,-18,19
69972,255,9,992,5,-19,18
69973,254,12,981,3,-21,17
69974,252,6,986,4,-18,17
69975,250,10,987,5,-16,17
69976,250,8,983,5,-16,19
69977,253,10,988,7,-13,18
69978,251,9,995,9,-9,16
69979,249,15,991,7,-15,16
69980,252,4,993,2,-25,18
69981,251,6,987,1,-32,18
69982,252,3,987,6,-13,17
69983,259,9,989,10,-2,16
69984,255,10,994,9,-5,18
69985,249,7,986,6,-14,18
69986,244,8,987,4,-18,17
69987,249,14,991,5,-20,18
69988,256,1,987,6,-17,18
69989,253,7,990,5,-20,18
69990,246,15,986,2,-23,18
69991,255,3,984,2,-23,18
69992,255,6,986,6,-14,17
69993,255,15,996,7,-9,17
69994,250,13,996,3,-18,18
69995,251,11,991,0,-33,18
69996,247,13,983,1,-32,19
69997,255,5,986,7,-14,18
69998,248,9,996,9,-7,17
69999,253,16,996,5,-15,18
70000,252,13,988,2,-24,18
70001,252,9,981,4,-24,19
70002,250,12,987,7,-11,18
70003,250,12,990,9,-4,18
70004,251,14,999,7,-16,18
70005,252,8,994,1,-30,19
70006,254,12,980,-1,-34,20
70007,256,8,981,2,-23,16
70008,252,10,986,9,-5,15
70009,257,9,987,12,5,16
70010,250,0,1001,9,-4,16
70011,251,8,987,3,-22,18
70012,249,9,990,0,-34,19
70013,253,2,984,0,-30,19
70014,256,7,989,4,-18,18
70015,256,7,991,7,-8,18
70016,248,6,990,9,-3,16
70017,245,7,986,10,-5,17
70018,246,5,994,6,-14,17
70019,253,6,989,2,-31,20
70020,255,6,984,-2,-42,21
70021,251,5,982,0,-34,19
70022,255,1,980,6,-14,17
70023,251,5,986,9,-1,16
70024,255,12,995,8,-5,17
70025,250,7,992,6,-19,18
70026,247,4,991,0,-35,20
70027,253,9,985,-2,-44,21
70028,256,8,980,0,-32,19
70029,260,12,984,7,-9,17
70030,251,6,989,12,5,16
70031,254,10,992,12,2,16
70032,253,7,998,7,-14,18
70033,247,6,986,0,-34,20
70034,251,11,986,-1,-37,20
70035,257,6,983,3,-24,19
70036,252,9,982,9,-7,18
70037,255,8,988,10,-3,17
70038,249,10,990,7,-11,18
70039,254,8,984,4,-23,18
70040,251,10,980,1,-28,19
70041,249,3,986,3,-23,18
70042,254,2,985,7,-11,18
70043,255,8,985,7,-11,17
70044,251,9,997,5,-19,18
70045,258,4,996,2,-28,18
70046,253,4,986,2,-30,18
70047,253,4,981,4,-23,18
70048,260,10,983,7,-14,17
70049,250,4,988,9,-9,16
70050,253,12,987,6,-11,17
70051,255,6,991,3,-23,19
70052,250,12,991,2,-32,19
70053,255,10,985,2,-29,19
70054,249,8,979,5,-18,18
70055,248,4,987,9,-9,18
70056,255,10,993,10,-4,18
70057,253,7,993,7,-14,17
70058,250,8,991,2,-28,18
70059,247,11,983,0,-34,19
70060,254,9,984,3,-25,18
70061,248,7,982,7,-11,16
70062,252,9,989,8,-6,17
70063,253,8,993,6,-14,17
70064,248,11,991,3,-24,17
70065,250,6,986,2,-26,18
70066,257,5,987,4,-21,18
70067,254,6,983,7,-13,17
70068,250,9,989,7,-11,18
70069,242,9,986,4,-16,18
70070,253,9,988,3,-22,18
70071,249,11,983,2,-26,18
70072,247,10,985,4,-21,17
70073,252,6,988,6,-14,16
70074,252,5,993,6,-12,16
70075,252,8,993,7,-13,18
70076,253,8,988,4,-17,18
70077,252,4,991,4,-23,18
70078,255,9,983,4,-21,18
70079,252,6,988,4,-18,19
70080,250,7,988,3,-17,18
70081,250,3,983,4,-21,18
70082,249,9,982,2,-23,18
70083,256,6,982,4,-20,18
70084,251,6,987,7,-15,17
70085,250,11,995,7,-14,18
70086,250,10,991,4,-19,17
70087,245,3,982,2,-27,19
70088,256,11,985,2,-30,21
70089,254,9,985,4,-21,18
70090,253,13,983,7,-9,18
70091,258,10,992,11,-4,17
70092,253,10,990,7,-10,18
70093,249,6,987,2,-23,19
70094,253,2,989,0,-30,18
70095,252,6,983,1,-28,18
70096,250,12,985,4,-18,18
70097,245,1,988,8,-10,17
70098,246,6,987,7,-11,17
70099,256,6,991,2,-23,20
70100,246,10,988,0,-32,18
70101,251,9,977,3,-23,18
70102,246,6,982,8,-8,18
70103,257,4,988,10,-4,17
70104,257,5,992,7,-10,17
70105,251,6,994,3,-21,18
70106,250,6,985,1,-28,19
70107,256,9,988,2,-23,18
70108,248,11,987,4,-15,17
70109,245,8,987,5,-14,18
70110,248,6,987,5,-17,18
70111,248,11,991,4,-23,18
70112,252,10,985,3,-29,18
70113,251,2,989,2,-29,18
70114,250,6,990,4,-21,18
70115,249,6,985,7,-11,18
70116,255,4,988,8,-11,16
70117,251,11,995,7,-15,17
70118,248,9,991,2,-21,18
70119,252,9,992,2,-24,18
70120,256,15,984,4,-22,18
70121,253,8,990,5,-18,18
70122,249,5,983,5,-16,17
70123,249,8,990,4,-16,17
70124,250,9,989,4,-18,17
70125,254,4,984,4,-19,18
70126,252,8,993,4,-23,18
70127,251,2,984,4,-23,17
70128,256,5,987,4,-18,17
70129,250,8,982,6,-14,18
70130,249,7,995,7,-12,18
70131,252,7,993,7,-14,18
70132,255,9,991,4,-21,17
70133,253,13,987,3,-25,18
70134,251,13,993,2,-24,18
70135,255,12,984,4,-21,18
70136,253,13,988,5,-18,16
70137,255,8,993,5,-20,18
70138,254,10,989,2,-24,18
70139,250,5,980,4,-16,18
70140,251,12,984,9,-3,16
70141,252,15,996,11,1,17
70142,248,14,996,7,-5,18
70143,248,6,999,2,-25,18
70144,249,7,978,-2,-44,20
70145,253,3,982,-2,-43,20
70146,253,11,977,3,-23,19
70147,253,10,984,10,-1,17
70148,248,3,986,13,5,17
70149,251,13,995,7,-7,18
70150,246,2,989,0,-31,18
70151,255,7,992,-3,-47,20
70152,251,-6,962,0,-33,20
70153,251,9,991,9,-7,16
70154,254,6,990,11,1,16
70155,254,3,996,10,-4,16
70156,254,7,994,4,-16,17
70157,253,8,994,1,-30,18
70158,254,6,988,-2,-38,20
70159,258,7,982,0,-31,18
70160,252,10,986,5,-14,17
70161,251,8,987,9,-5,18
70162,255,9,996,8,-6,18
70163,249,4,990,4,-18,18
70164,249,6,989,0,-34,18
70165,257,11,976,0,-37,19
70166,256,7,986,7,-14,18
70167,245,12,989,9,-7,17
70168,252,9,991,7,-11,18
70169,249,5,993,2,-23,18
70170,248,10,991,0,-32,19
70171,252,8,980,4,-21,17
70172,248,8,988,5,-13,18
70173,251,13,984,4,-19,18
70174,254,11,987,2,-24,18
70175,247,8,990,5,-18,18
70176,250,13,991,4,-19,19
70177,250,12,984,5,-18,18
70178,254,9,991,6,-18,18
70179,254,4,987,6,-18,18
70180,254,5,987,5,-18,18
70181,250,13,985,4,-18,19
70182,252,5,985,5,-16,19
70183,254,4,992,6,-17,18
70184,253,4,989,5,-20,18
70185,252,5,982,4,-24,19
70186,251,7,986,4,-17,19
70187,253,5,985,5,-17,18
70188,250,4,983,4,-18,18
70189,254,12,987,4,-17,18
70190,248,11,992,4,-18,18
70191,250,5,980,3,-20,18
70192,255,10,985,4,-18,17
70193,247,3,988,5,-18,17
70194,249,6,985,4,-17,18
70195,258,13,984,5,-18,18
70196,258,12,992,5,-19,20
70197,258,12,991,4,-18,18
70198,255,9,991,4,-17,18
70199,249,11,983,5,-18,18
70200,254,7,984,5,-18,18
70201,258,11,987,4,-18,18
70202,258,12,987,5,-18,17
70203,251,1,989,5,-19,18
70204,257,10,985,3,-21,18
70205,249,10,986,3,-21,18
70206,252,6,985,5,-16,18
70207,244,2,987,4,-14,18
70208,254,7,996,4,-16,18
70209,250,8,993,4,-21,17
70210,250,10,987,2,-25,18
70211,256,10,987,4,-20,18
70212,256,9,989,7,-15,18
70213,251,8,987,7,-14,17
70214,250,7,993,4,-18,17
70215,252,5,986,2,-26,18
70216,249,14,983,4,-19,17
70217,256,4,982,4,-16,18
70218,255,6,990,4,-15,18
70219,251,10,984,6,-17,18
70220,255,13,988,6,-18,17
70221,251,11,991,5,-18,18
70222,250,12,986,5,-18,18
70223,249,7,984,4,-17,18
70224,255,9,994,4,-18,18
70225,255,11,992,4,-19,18
70226,253,9,991,4,-21,18
70227,251,12,984,5,-18,18
70228,249,8,988,7,-12,16
70229,248,11,988,7,-11,17
70230,249,10,991,5,-16,17
70231,249,9,981,4,-19,19
70232,248,9,986,4,-18,18
70233,249,13,988,5,-16,18
70234,248,5,986,5,-17,18
70235,247,8,996,4,-21,17
70236,257,5,987,3,-21,17
70237,251,7,984,4,-18,18
70238,252,9,982,5,-16,18
70239,254,10,987,5,-16,17
70240,255,0,990,5,-18,17
70241,252,11,991,5,-21,18
70242,248,10,986,4,-18,18
70243,250,10,994,5,-16,17
70244,258,3,984,5,-18,17
70245,247,4,986,4,-20,18
70246,252,8,989,4,-20,18
70247,256,0,988,3,-20,18
70248,253,6,986,5,-18,18
70249,250,7,983,7,-16,17
70250,257,5,985,6,-13,17
70251,254,7,983,7,-11,18
70252,250,8,993,7,-12,17
70253,250,6,985,6,-17,18
70254,256,15,993,2,-22,18
70255,251,4,984,3,-23,18
70256,250,10,982,5,-19,17
70257,247,7,992,7,-16,17
70258,259,11,994,5,-16,18
70259,255,8,991,4,-23,18
70260,248,8,987,2,-28,18
70261,247,9,985,2,-26,18
70262,249,10,988,3,-22,20
70263,251,6,985,4,-19,19
70264,253,11,998,6,-20,18
70265,249,4,990,4,-23,18
70266,252,5,987,2,-21,20
70267,255,7,984,4,-20,18
70268,250,5,987,5,-18,18
70269,249,7,986,4,-16,18
70270,247,10,989,4,-16,18
70271,259,9,994,4,-19,18
70272,257,6,990,2,-25,18
70273,253,7,974,2,-28,19
70274,249,7,982,6,-11,17
70275,252,6,988,9,-3,17
70276,252,3,994,8,-8,17
70277,250,5,995,5,-18,17
70278,250,9,987,3,-27,18
70279,254,8,985,3,-28,18
70280,255,6,989,4,-21,18
70281,254,12,992,5,-14,17
70282,250,13,989,6,-12,17
70283,252,13,993,7,-15,18
70284,250,8,991,4,-21,19
70285,254,8,990,2,-24,18
70286,251,12,990,3,-21,18
70287,260,8,983,5,-16,18
70288,249,7,987,7,-14,18
70289,247,3,983,7,-14,17
70290,251,2,992,5,-16,18
70291,256,13,985,3,-22,18
70292,248,5,984,3,-25,19
70293,249,3,982,5,-20,18
70294,254,2,984,9,-10,17
70295,250,6,993,9,-5,15
70296,251,11,995,7,-13,18
70297,257,12,989,2,-25,18
70298,250,7,984,0,-35,18
70299,251,7,982,0,-34,18
70300,248,2,980,4,-20,18
70301,254,9,994,9,-4,18
70302,258,14,991,11,-1,17
70303,255,5,993,7,-13,18
70304,251,9,989,2,-25,18
70305,254,10,988,1,-27,17
70306,252,5,978,2,-23,18
70307,253,11,989,5,-18,17
70308,251,6,987,5,-17,17
70309,247,7,991,5,-18,18
70310,252,14,987,3,-21,18
70311,251,7,990,4,-22,18
70312,252,7,982,4,-20,18
70313,256,6,988,5,-19,18
70314,251,4,988,4,-18,18
70315,254,7,988,4,-22,18
70316,253,9,990,4,-23,18
70317,252,9,990,3,-23,18
70318,253,1,984,2,-25,18
70319,255,8,987,3,-21,18
70320,258,6,990,5,-13,18
70321,251,3,1000,5,-14,17
70322,257,4,996,0,-30,17
70323,249,6,967,0,-29,19
70324,254,2,991,8,-9,17
70325,243,6,993,8,-8,16
70326,248,7,990,5,-16,18
70327,252,10,990,2,-24,19
70328,256,9,986,2,-25,18
70329,251,5,981,5,-18,18
70330,252,9,993,6,-14,17
70331,247,9,988,7,-14,18
70332,253,8,984,5,-18,19
70333,251,10,986,7,-11,18
70334,254,9,997,11,0,17
70335,249,11,987,11,2,18
70336,257,18,996,8,-11,17
70337,253,16,994,2,-33,19
70338,254,15,986,-2,-46,21
70339,254,13,975,-1,-38,20
70340,254,11,983,6,-16,18
70341,253,11,988,9,-8,17
70342,249,11,994,6,-18,18
70343,249,6,987,2,-30,18
70344,250,5,985,1,-30,21
70345,254,7,990,5,-18,18
70346,251,7,994,5,-17,18
70347,258,5,993,5,-18,17
70348,255,3,987,4,-18,18
70349,255,4,984,5,-16,18
70350,254,8,989,4,-14,17
70351,247,10,989,6,-14,17
70352,250,7,982,7,-13,18
70353,246,6,989,8,-11,19
70354,248,7,994,5,-16,18
70355,258,5,990,3,-24,19
70356,258,9,986,2,-27,18
70357,256,9,985,4,-22,18
70358,253,3,989,5,-16,19
70359,257,9,987,4,-18,18
70360,253,6,982,3,-23,19
70361,252,7,996,0,-32,18
70362,257,5,984,6,-18,18
70363,251,8,990,7,-13,17
70364,253,13,992,3,-24,19
70365,248,10,985,4,-18,18
70366,254,8,993,6,-11,16
70367,250,8,986,7,-11,18
70368,251,13,981,7,-7,18
70369,252,6,987,10,0,18
# samples=1370
# gaps=0
