# falldetect-gkl fd_studio v1
# label=walking
# mount=neck
# subject=s01
# started=2026-09-20T22:49:11
# units=accel milli-g, gyro deci-dps
# firmware=unknown
# notes=
seq,ax,ay,az,gx,gy,gz
88847,262,967,-121,1,-29,20
88848,255,962,-122,2,-30,21
88849,255,963,-118,0,-29,21
88850,251,962,-121,0,-29,20
88851,251,962,-120,0,-30,21
88852,250,964,-120,0,-30,19
88853,255,962,-121,0,-30,19
88854,254,959,-126,0,-28,20
88855,254,967,-121,1,-28,20
88856,248,963,-121,2,-25,19
88857,250,958,-127,3,-25,20
88858,253,959,-125,4,-23,20
88859,252,958,-123,2,-21,21
88860,252,958,-125,2,-19,20
88861,248,965,-126,3,-18,20
88862,251,965,-123,2,-17,18
88863,257,961,-128,1,-16,17
88864,246,960,-128,1,-16,18
88865,247,955,-121,0,-17,17
88866,255,960,-118,1,-16,16
88867,255,962,-121,1,-15,18
88868,260,962,-124,2,-15,18
88869,255,962,-117,2,-16,17
88870,255,955,-129,3,-16,16
88871,254,962,-126,4,-18,18
88872,263,960,-125,4,-20,19
88873,264,957,-126,3,-20,18
88874,262,956,-120,4,-21,19
88875,265,962,-122,5,-21,19
88876,261,962,-125,4,-22,19
88877,262,964,-121,4,-22,21
88878,260,958,-125,4,-21,21
88879,262,959,-131,4,-22,21
88880,257,956,-119,4,-21,22
88881,255,964,-123,4,-20,21
88882,253,959,-123,4,-19,23
88883,259,963,-119,2,-16,23
88884,258,960,-124,4,-16,23
88885,254,959,-126,4,-16,21
88886,256,961,-119,4,-16,23
88887,255,964,-121,2,-16,23
88888,263,956,-128,2,-16,21
88889,256,962,-122,0,-18,20
88890,253,962,-120,0,-21,19
88891,258,959,-120,0,-24,19
88892,258,954,-122,0,-25,18
88893,255,960,-127,-1,-26,16
88894,260,960,-123,-1,-27,17
88895,254,962,-123,-2,-27,16
88896,261,959,-126,-2,-28,16
88897,257,961,-118,-1,-27,16
88898,257,960,-120,-1,-25,16
88899,255,963,-114,-2,-25,15
88900,256,964,-120,-1,-23,14
88901,260,971,-121,0,-21,15
88902,250,970,-122,0,-21,13
88903,254,968,-126,0,-19,11
88904,254,971,-123,0,-18,10
88905,254,965,-118,1,-20,10
88906,254,964,-119,2,-20,9
88907,258,963,-119,1,-21,10
88908,257,964,-118,2,-24,11
88909,254,965,-115,3,-26,13
88910,258,965,-120,2,-25,14
88911,261,961,-121,3,-26,16
88912,252,959,-117,4,-27,17
88913,252,963,-119,3,-28,18
88914,254,960,-121,3,-27,18
88915,256,958,-120,3,-24,18
88916,255,958,-117,4,-22,18
88917,251,959,-122,4,-20,19
88918,255,959,-126,4,-17,18
88919,261,964,-121,5,-16,19
88920,256,962,-124,5,-17,18
88921,262,961,-122,5,-16,18
88922,259,959,-127,5,-14,19
88923,260,955,-123,4,-16,20
88924,256,958,-120,6,-16,20
88925,261,958,-119,6,-18,19
88926,255,958,-121,7,-21,19
88927,264,965,-118,6,-22,18
88928,257,964,-120,6,-23,18
88929,260,962,-120,7,-24,17
88930,258,964,-120,5,-24,18
88931,261,957,-123,4,-23,19
88932,253,962,-121,4,-23,18
88933,252,961,-118,3,-21,18
88934,260,964,-115,4,-21,18
88935,254,964,-119,4,-22,18
88936,258,963,-119,4,-23,18
88937,255,964,-116,4,-23,18
88938,259,964,-122,2,-22,19
88939,262,959,-118,4,-22,19
88940,255,959,-116,4,-22,19
88941,262,956,-113,5,-23,18
88942,256,962,-125,5,-23,18
88943,259,955,-116,5,-23,20
88944,263,962,-114,5,-22,20
88945,256,959,-121,5,-22,21
88946,261,962,-123,3,-21,20
88947,254,956,-119,2,-21,19
88948,258,958,-119,1,-21,19
88949,252,959,-113,2,-21,18
88950,255,963,-125,0,-20,14
88951,257,966,-123,0,-21,14
88952,260,962,-124,2,-22,12
88953,260,964,-116,2,-25,14
88954,261,964,-122,1,-25,12
88955,255,962,-125,1,-25,12
88956,264,961,-125,1,-27,11
88957,252,963,-126,2,-28,11
88958,249,960,-123,2,-28,10
88959,250,960,-123,2,-26,10
88960,258,962,-122,2,-25,10
88961,257,960,-120,1,-26,10
88962,249,957,-126,1,-25,10
88963,259,959,-119,0,-24,12
88964,260,964,-123,0,-23,11
88965,253,959,-122,0,-24,12
88966,256,958,-126,1,-22,12
88967,256,956,-118,0,-22,12
88968,255,963,-125,0,-21,13
88969,258,959,-120,1,-20,14
88970,258,960,-119,2,-18,14
88971,255,961,-121,2,-18,15
88972,257,962,-121,2,-20,16
88973,253,962,-119,3,-21,16
88974,256,961,-122,2,-21,15
88975,262,960,-124,2,-23,16
88976,257,956,-117,4,-24,16
88977,261,957,-118,2,-23,18
88978,255,962,-115,2,-23,18
88979,257,959,-121,3,-25,18
88980,257,958,-122,2,-24,18
88981,251,957,-118,2,-23,20
88982,257,956,-119,3,-23,20
88983,251,964,-122,2,-24,20
88984,258,960,-116,2,-24,20
88985,250,959,-121,2,-23,20
88986,251,961,-113,2,-22,19
88987,253,960,-117,2,-23,20
88988,256,958,-120,1,-21,21
88989,253,958,-120,2,-22,20
88990,251,959,-116,1,-21,20
88991,247,958,-116,2,-20,21
88992,257,960,-115,2,-21,21
88993,255,962,-123,2,-21,20
88994,250,961,-126,2,-21,19
88995,255,967,-123,1,-23,19
88996,255,959,-121,1,-23,19
88997,254,965,-130,2,-22,19
88998,252,961,-122,2,-22,19
88999,258,965,-122,3,-22,18
89000,254,960,-122,3,-23,18
89001,253,961,-121,3,-23,18
89002,252,968,-116,4,-23,18
89003,252,967,-125,4,-24,18
89004,255,966,-120,4,-24,18
89005,254,970,-121,4,-25,19
89006,252,962,-123,4,-24,18
89007,252,959,-120,4,-25,18
89008,249,965,-120,3,-24,17
89009,251,967,-117,2,-23,16
89010,254,961,-117,4,-22,18
89011,254,960,-120,3,-23,18
89012,249,960,-118,3,-22,18
89013,255,960,-117,4,-22,18
89014,257,959,-118,2,-20,18
89015,252,961,-119,3,-19,18
89016,254,962,-121,3,-20,19
89017,261,958,-115,4,-18,19
89018,255,960,-114,4,-16,18
89019,257,969,-114,6,-16,20
89020,256,960,-113,4,-16,20
89021,254,959,-117,4,-18,22
89022,256,964,-124,4,-16,21
89023,256,959,-119,4,-17,21
89024,255,962,-115,4,-18,19
89025,253,961,-112,4,-19,19
89026,254,959,-120,4,-19,20
89027,255,960,-128,3,-18,20
89028,253,956,-114,3,-18,21
89029,256,960,-122,2,-17,21
89030,254,958,-122,2,-16,21
89031,254,958,-121,2,-17,22
89032,257,960,-121,2,-16,21
89033,255,962,-121,2,-14,21
89034,257,962,-115,3,-13,21
89035,253,963,-121,3,-11,21
89036,256,960,-121,3,-9,21
89037,259,968,-115,4,-8,21
89038,259,959,-117,4,-7,20
89039,249,966,-121,4,-9,18
89040,249,963,-122,5,-9,18
89041,249,961,-117,4,-10,18
89042,257,966,-121,4,-11,18
89043,255,962,-112,4,-13,19
89044,255,963,-110,4,-14,21
89045,258,963,-118,4,-14,22
89046,258,960,-124,4,-14,21
89047,259,959,-115,4,-14,22
89048,253,958,-126,5,-14,23
89049,257,961,-118,4,-13,23
89050,259,964,-127,4,-11,22
89051,259,962,-120,4,-11,22
89052,261,960,-120,5,-11,22
89053,260,963,-119,5,-10,23
89054,259,958,-120,6,-10,22
89055,265,956,-121,7,-9,23
89056,263,961,-120,7,-11,23
89057,262,959,-120,7,-11,21
89058,264,959,-123,6,-13,22
89059,264,959,-117,5,-16,21
89060,265,963,-121,5,-18,21
89061,259,965,-117,4,-20,19
89062,260,959,-118,4,-21,18
89063,263,962,-117,3,-22,18
89064,263,962,-119,3,-24,16
89065,261,964,-124,2,-24,17
89066,264,963,-121,0,-25,16
89067,260,967,-120,1,-25,16
89068,253,968,-119,0,-25,16
89069,254,969,-122,1,-25,17
89070,260,969,-119,0,-25,16
89071,256,967,-120,0,-26,16
89072,257,963,-115,0,-28,15
89073,260,959,-118,0,-30,14
89074,259,961,-120,0,-29,15
89075,261,952,-125,-2,-30,14
89076,263,959,-121,-2,-32,14
89077,255,958,-120,-1,-35,14
89078,252,963,-122,-1,-35,13
89079,251,957,-119,-2,-35,14
89080,257,962,-121,-2,-34,14
89081,261,959,-123,-1,-35,14
89082,250,960,-119,0,-34,15
89083,251,961,-120,0,-30,14
89084,256,959,-120,1,-29,14
89085,250,963,-124,3,-28,15
89086,252,968,-121,3,-26,15
89087,255,962,-120,5,-25,14
89088,251,969,-118,7,-24,14
89089,252,967,-122,7,-23,15
89090,248,971,-114,7,-22,16
89091,255,966,-120,7,-21,16
89092,253,967,-121,8,-18,16
89093,257,964,-121,7,-17,16
89094,249,966,-119,7,-15,17
89095,255,964,-111,8,-14,17
89096,253,963,-121,7,-11,18
89097,252,967,-119,8,-11,18
89098,252,957,-119,8,-9,18
89099,253,962,-115,8,-7,19
89100,253,960,-112,7,-6,18
89101,255,960,-115,7,-4,18
89102,256,954,-113,7,-4,20
89103,255,957,-109,6,-4,20
89104,257,959,-117,7,-3,20
89105,263,954,-120,7,-4,19
89106,263,956,-119,7,-6,20
89107,258,959,-118,7,-9,20
89108,263,954,-120,6,-10,20
89109,260,958,-116,4,-11,21
89110,261,958,-117,4,-13,20
89111,258,955,-119,4,-14,20
89112,260,960,-115,4,-17,20
89113,260,963,-118,3,-19,19
89114,261,962,-119,2,-18,20
89115,255,960,-116,2,-21,18
89116,260,959,-117,2,-21,18
89117,259,967,-120,2,-21,18
89118,255,964,-119,1,-21,18
89119,256,969,-119,2,-21,17
89120,253,967,-118,2,-21,17
89121,257,962,-118,3,-21,18
89122,251,965,-124,4,-19,17
89123,251,965,-121,4,-19,17
89124,256,969,-121,3,-19,16
89125,248,960,-119,4,-18,16
89126,251,961,-118,4,-18,15
89127,252,963,-118,4,-17,15
89128,257,966,-120,4,-16,14
89129,255,969,-117,3,-17,14
89130,253,965,-121,4,-17,12
89131,260,968,-118,5,-17,12
89132,256,957,-115,5,-17,11
89133,253,963,-121,6,-18,11
89134,253,963,-118,6,-18,11
89135,255,959,-118,6,-18,11
89136,260,960,-121,7,-19,10
89137,257,965,-112,6,-20,10
89138,259,964,-118,6,-20,12
89139,255,964,-113,6,-22,12
89140,258,963,-114,6,-23,11
89141,257,967,-112,5,-23,11
89142,255,962,-113,5,-23,12
89143,258,961,-112,7,-23,11
89144,259,961,-114,7,-25,11
89145,248,969,-116,7,-25,11
89146,258,969,-123,7,-23,11
89147,257,964,-117,7,-25,12
89148,262,961,-120,7,-24,14
89149,260,961,-113,8,-25,14
89150,256,965,-125,9,-25,14
89151,259,958,-119,7,-25,15
89152,260,962,-117,9,-24,16
89153,260,960,-116,9,-23,16
89154,256,960,-121,9,-22,14
89155,258,957,-122,11,-23,15
89156,260,963,-115,11,-25,16
89157,259,956,-113,10,-25,16
89158,261,962,-118,9,-25,16
89159,255,960,-114,9,-26,17
89160,259,963,-114,9,-28,17
89161,255,957,-120,8,-28,18
89162,254,961,-116,9,-30,18
89163,255,957,-116,9,-32,17
89164,255,960,-119,8,-34,16
89165,254,959,-118,9,-35,17
89166,251,964,-119,7,-35,18
89167,252,967,-116,8,-35,18
89168,247,958,-122,7,-35,19
89169,250,963,-112,8,-34,19
89170,247,961,-121,7,-32,20
89171,246,966,-122,7,-31,18
89172,241,958,-122,7,-30,20
89173,245,964,-118,9,-27,18
89174,245,963,-115,10,-25,18
89175,249,966,-119,9,-25,16
89176,245,966,-117,11,-23,16
89177,246,962,-119,11,-23,16
89178,248,969,-118,11,-22,17
89179,245,964,-120,11,-21,18
89180,242,967,-113,11,-18,19
89181,250,963,-120,11,-16,18
89182,247,962,-118,11,-15,19
89183,248,961,-115,11,-14,18
89184,249,959,-126,11,-13,18
89185,256,964,-118,11,-12,20
89186,254,962,-125,11,-8,20
89187,254,960,-127,11,-7,19
89188,255,965,-130,11,-6,19
89189,251,961,-126,11,-4,18
89190,258,959,-133,11,-2,18
89191,259,960,-129,11,-4,19
89192,258,958,-125,13,-4,20
89193,260,958,-127,13,-6,20
89194,263,962,-129,14,-9,20
89195,259,961,-122,13,-11,18
89196,259,965,-126,14,-14,18
89197,262,960,-125,15,-16,18
89198,264,962,-122,14,-18,18
89199,260,959,-119,15,-20,17
89200,264,955,-120,15,-21,16
89201,264,960,-119,14,-21,16
89202,257,960,-116,11,-21,16
89203,260,962,-124,11,-21,15
89204,257,958,-121,9,-21,16
89205,258,964,-123,10,-21,16
89206,262,964,-120,9,-20,15
89207,256,962,-121,9,-21,17
89208,259,960,-121,9,-21,18
89209,254,965,-123,8,-21,18
89210,260,962,-119,7,-21,17
89211,258,966,-113,7,-22,16
89212,260,960,-118,8,-23,16
89213,252,962,-115,9,-23,16
89214,252,959,-122,6,-25,18
89215,256,960,-117,6,-26,17
89216,254,960,-121,5,-28,18
89217,252,955,-119,4,-27,17
89218,258,962,-118,3,-25,17
89219,252,958,-123,3,-25,18
89220,258,960,-120,2,-24,17
89221,256,958,-118,2,-23,16
89222,251,962,-114,3,-23,16
89223,251,960,-119,4,-23,16
89224,247,960,-124,5,-23,16
89225,249,962,-123,5,-22,16
89226,253,962,-120,4,-23,14
89227,256,970,-131,4,-24,14
89228,253,960,-127,5,-25,14
89229,250,963,-121,5,-25,14
89230,253,959,-129,6,-25,12
89231,255,961,-124,5,-25,12
89232,258,958,-121,6,-24,12
89233,252,960,-125,6,-23,11
89234,249,963,-122,6,-21,11
89235,249,961,-125,7,-21,11
89236,257,960,-126,8,-19,11
89237,255,959,-125,7,-18,12
89238,254,964,-123,7,-16,11
89239,252,962,-120,7,-16,12
89240,252,961,-122,7,-16,13
89241,260,962,-129,9,-16,15
89242,248,960,-119,9,-14,16
89243,254,957,-122,9,-14,16
89244,256,965,-121,10,-14,16
89245,259,952,-119,9,-14,17
89246,257,960,-124,9,-14,17
89247,261,960,-113,9,-15,18
89248,259,967,-121,9,-16,18
89249,258,963,-118,8,-18,17
89250,258,963,-122,7,-19,17
89251,260,963,-121,7,-21,17
89252,253,957,-119,7,-23,18
89253,255,960,-123,6,-23,18
89254,254,959,-124,6,-24,18
89255,253,961,-124,5,-24,17
89256,247,967,-125,5,-25,16
89257,243,961,-116,6,-25,16
89258,255,965,-120,4,-25,17
89259,251,963,-122,4,-24,18
89260,256,962,-117,4,-25,18
89261,252,961,-122,6,-26,18
89262,254,962,-121,5,-24,18
89263,252,958,-122,5,-24,19
89264,254,955,-121,7,-23,19
89265,250,967,-122,6,-21,18
89266,253,966,-123,7,-21,19
89267,249,967,-128,7,-20,20
89268,250,969,-122,7,-19,20
89269,249,964,-123,6,-18,19
89270,255,965,-121,6,-18,18
89271,250,964,-119,7,-18,16
89272,252,967,-119,6,-18,18
89273,250,960,-119,6,-18,18
89274,251,961,-124,7,-19,16
89275,257,966,-120,7,-21,16
89276,257,960,-124,7,-20,18
89277,254,964,-122,7,-19,17
89278,249,960,-124,7,-18,18
89279,252,961,-126,7,-18,18
89280,253,965,-122,9,-19,18
89281,254,962,-128,9,-20,19
89282,254,964,-122,9,-20,20
89283,251,957,-126,9,-21,21
89284,256,957,-128,9,-22,21
89285,254,957,-121,9,-22,21
89286,255,960,-121,9,-22,21
89287,256,957,-125,9,-23,21
89288,254,959,-116,9,-23,21
89289,258,961,-113,8,-23,21
89290,249,958,-114,8,-24,21
89291,246,963,-118,9,-23,22
89292,246,957,-118,10,-23,21
89293,249,958,-122,11,-23,20
89294,250,955,-126,10,-21,21
89295,250,962,-122,10,-21,22
89296,246,955,-117,10,-21,22
89297,249,959,-125,10,-18,22
89298,254,955,-122,11,-16,23
89299,255,963,-117,11,-16,24
89300,251,965,-117,11,-14,24
89301,253,965,-123,12,-14,24
89302,249,958,-120,12,-12,25
89303,254,960,-127,12,-12,25
89304,250,960,-120,13,-11,25
89305,249,960,-122,13,-12,24
89306,252,957,-123,11,-14,23
89307,261,957,-122,9,-15,23
89308,254,957,-126,9,-16,22
89309,248,957,-123,9,-17,21
89310,248,961,-129,7,-18,21
89311,245,960,-123,6,-20,19
89312,254,955,-131,6,-21,18
89313,254,958,-125,6,-21,18
89314,247,951,-124,5,-20,18
89315,248,956,-127,4,-18,16
89316,253,959,-127,5,-18,16
89317,254,962,-125,6,-18,15
89318,252,961,-124,5,-18,14
89319,256,965,-124,3,-18,12
89320,257,967,-127,4,-19,11
89321,258,967,-121,5,-19,12
89322,253,966,-121,4,-21,14
89323,254,965,-120,4,-21,16
89324,258,963,-121,4,-21,17
89325,247,958,-121,5,-21,19
89326,262,960,-124,5,-21,20
89327,257,964,-127,6,-19,21
89328,263,963,-124,5,-18,20
89329,255,961,-127,7,-16,21
89330,258,961,-127,7,-16,21
89331,261,965,-129,7,-14,21
89332,266,959,-128,6,-10,21
89333,264,964,-129,7,-8,23
89334,262,963,-128,7,-5,24
89335,257,960,-132,7,-7,24
89336,260,964,-127,7,-8,24
89337,259,964,-130,7,-10,24
89338,263,963,-131,7,-13,23
89339,262,964,-128,8,-17,23
89340,255,958,-123,7,-21,21
89341,264,963,-131,6,-25,21
89342,263,961,-125,5,-28,19
89343,259,963,-122,5,-30,18
89344,255,962,-121,5,-32,18
89345,257,962,-130,5,-32,17
89346,247,956,-124,4,-33,16
89347,250,962,-123,3,-32,16
89348,251,965,-123,4,-31,16
89349,252,963,-128,4,-30,17
89350,248,955,-122,4,-28,16
89351,254,961,-123,3,-30,18
89352,250,959,-122,3,-29,18
89353,248,962,-124,3,-28,18
89354,247,964,-115,4,-28,18
89355,251,964,-120,4,-28,19
89356,255,965,-117,3,-27,18
89357,249,963,-121,3,-27,18
89358,251,954,-116,2,-28,18
89359,249,964,-116,2,-28,18
89360,254,964,-119,2,-28,18
89361,253,960,-118,2,-28,18
89362,251,955,-122,2,-27,18
89363,254,961,-119,2,-26,16
89364,252,962,-116,3,-23,17
89365,253,958,-123,2,-21,19
89366,252,959,-122,2,-21,19
89367,250,961,-120,3,-21,19
89368,247,963,-123,4,-21,20
89369,254,962,-118,4,-21,21
89370,250,960,-126,4,-23,21
89371,251,962,-123,4,-23,22
89372,255,956,-121,4,-23,22
89373,249,959,-126,7,-23,22
89374,250,966,-121,7,-23,21
89375,248,958,-119,7,-23,20
89376,250,961,-116,8,-24,18
89377,256,964,-117,8,-23,18
89378,258,957,-119,9,-21,18
89379,251,961,-116,9,-22,19
89380,247,962,-123,8,-21,19
89381,255,965,-121,8,-20,20
89382,248,963,-123,8,-18,21
89383,251,964,-124,9,-16,22
89384,248,962,-121,9,-16,20
89385,254,957,-122,9,-15,22
89386,248,965,-125,9,-14,21
89387,251,963,-126,9,-16,21
89388,256,958,-121,9,-18,21
89389,256,960,-121,9,-17,21
89390,260,962,-122,9,-17,21
89391,260,958,-124,9,-16,21
89392,259,959,-131,9,-16,21
89393,251,961,-129,9,-17,21
89394,257,960,-121,8,-18,22
89395,264,957,-124,9,-22,22
89396,256,962,-126,7,-21,21
89397,257,960,-122,7,-21,20
89398,258,964,-124,6,-21,21
89399,254,962,-130,5,-20,21
89400,263,964,-132,5,-21,20
89401,252,961,-129,6,-23,20
89402,256,961,-127,5,-21,21
89403,259,969,-130,6,-21,20
89404,254,960,-129,7,-21,20
89405,261,958,-121,6,-21,21
89406,250,960,-125,6,-21,20
89407,254,963,-127,5,-21,21
89408,255,968,-123,5,-20,21
89409,256,958,-122,5,-21,21
89410,256,960,-123,3,-21,21
89411,260,962,-123,4,-23,20
89412,258,960,-125,4,-22,19
89413,258,953,-126,4,-22,20
89414,255,958,-124,3,-21,19
89415,257,958,-127,3,-21,18
89416,252,954,-128,3,-23,18
89417,253,956,-128,2,-22,18
89418,255,962,-124,2,-23,19
89419,258,958,-125,2,-23,18
89420,252,957,-123,1,-21,18
89421,257,961,-122,1,-22,19
89422,252,956,-125,1,-23,20
89423,256,965,-130,2,-22,20
89424,253,957,-123,3,-23,21
89425,256,961,-128,3,-23,20
89426,252,960,-124,2,-21,20
89427,253,962,-128,2,-21,21
89428,256,956,-123,1,-21,21
89429,249,958,-123,0,-22,22
89430,250,957,-131,1,-22,22
89431,255,961,-126,2,-21,22
89432,255,966,-127,1,-21,23
89433,254,957,-123,0,-21,21
89434,249,960,-119,0,-19,21
89435,251,965,-123,0,-18,22
89436,252,963,-117,2,-17,22
89437,250,968,-125,2,-16,21
89438,255,962,-122,3,-16,21
89439,251,963,-121,1,-15,21
89440,259,962,-120,1,-15,22
89441,251,964,-117,0,-15,21
89442,260,962,-124,1,-15,21
89443,258,965,-124,1,-18,21
89444,255,959,-123,0,-21,22
89445,253,958,-126,0,-20,21
89446,259,965,-121,0,-20,21
89447,255,957,-126,1,-21,21
89448,256,959,-127,0,-21,21
89449,249,963,-125,0,-21,19
89450,252,961,-129,0,-19,18
89451,253,962,-122,1,-19,18
89452,250,963,-121,2,-17,18
89453,262,961,-127,2,-18,18
89454,254,960,-124,1,-17,20
89455,256,954,-132,1,-16,18
89456,255,964,-122,2,-15,18
89457,259,964,-120,2,-14,19
89458,258,966,-122,2,-14,19
89459,258,962,-128,2,-15,18
89460,247,955,-123,1,-14,18
89461,259,964,-125,1,-15,18
89462,255,961,-125,0,-17,17
89463,254,958,-121,0,-18,16
89464,256,959,-121,0,-18,16
89465,256,961,-122,0,-18,18
89466,257,959,-119,-2,-21,16
89467,248,957,-119,-3,-21,15
89468,249,958,-123,-2,-21,14
89469,249,958,-116,-2,-20,13
89470,250,956,-122,0,-18,11
89471,252,957,-119,0,-18,9
89472,245,958,-121,0,-18,9
89473,255,964,-116,1,-19,8
89474,252,965,-121,1,-21,7
89475,257,962,-116,1,-23,9
89476,253,967,-125,1,-23,10
89477,261,965,-115,2,-23,11
89478,257,965,-115,1,-22,14
89479,261,966,-122,2,-23,16
89480,258,967,-114,2,-21,16
89481,258,959,-118,2,-21,18
89482,256,963,-115,2,-18,19
89483,256,959,-120,3,-17,18
89484,252,961,-122,4,-16,19
89485,260,962,-119,4,-14,19
89486,262,956,-121,5,-12,21
89487,259,961,-125,5,-9,22
89488,269,957,-124,7,-8,23
89489,259,963,-118,6,-7,22
89490,262,956,-118,7,-10,22
89491,261,957,-124,7,-13,21
89492,261,964,-118,9,-16,23
89493,260,959,-121,7,-19,22
89494,258,964,-123,7,-20,22
89495,260,965,-119,7,-23,22
89496,257,959,-119,7,-25,21
89497,249,964,-120,6,-26,21
89498,252,960,-124,6,-24,20
89499,251,958,-128,5,-25,21
89500,251,961,-119,5,-25,21
89501,250,960,-117,5,-24,21
89502,253,963,-114,4,-23,19
89503,252,958,-121,4,-24,20
89504,263,960,-122,5,-23,18
89505,254,963,-122,5,-22,20
89506,250,968,-114,5,-20,19
89507,248,966,-121,6,-21,19
89508,249,962,-119,7,-21,19
89509,255,964,-120,7,-21,20
89510,255,962,-119,7,-18,19
89511,246,965,-118,9,-18,19
89512,246,964,-119,8,-16,20
89513,253,957,-124,7,-15,20
89514,247,964,-118,7,-15,20
89515,251,958,-126,4,-15,19
89516,256,966,-119,6,-15,19
89517,261,962,-122,7,-14,20
89518,254,963,-126,6,-12,21
89519,253,957,-129,7,-12,21
89520,256,961,-123,7,-14,21
89521,252,964,-128,8,-14,20
89522,259,959,-126,7,-15,19
89523,259,963,-116,7,-17,19
89524,254,964,-130,9,-18,21
89525,259,961,-124,7,-18,21
89526,256,963,-121,7,-19,18
89527,254,962,-126,8,-22,18
89528,255,960,-125,7,-23,18
89529,256,960,-123,8,-23,18
89530,255,959,-123,7,-23,19
89531,257,965,-124,7,-21,18
89532,256,962,-124,7,-21,17
89533,257,963,-121,7,-21,19
89534,259,961,-120,7,-19,18
89535,251,965,-117,7,-17,18
89536,257,963,-118,8,-16,19
89537,254,963,-127,8,-16,20
89538,256,964,-124,7,-15,21
89539,257,961,-121,8,-15,21
89540,257,959,-121,7,-13,20
89541,253,961,-117,7,-13,21
89542,258,958,-126,8,-14,21
89543,258,962,-126,8,-15,21
89544,257,958,-124,8,-18,20
89545,264,962,-123,9,-18,19
89546,263,966,-125,8,-18,21
89547,259,956,-124,7,-18,21
89548,262,967,-121,6,-20,18
89549,258,964,-123,6,-20,20
89550,252,957,-124,6,-21,21
89551,257,957,-126,5,-22,21
89552,267,954,-124,6,-23,20
89553,263,960,-129,4,-22,19
89554,261,962,-120,4,-21,19
89555,253,955,-121,4,-21,18
89556,256,960,-116,4,-22,19
89557,257,963,-118,4,-22,20
89558,252,961,-121,4,-22,18
89559,255,966,-123,4,-23,17
89560,252,962,-117,4,-25,17
89561,256,960,-120,3,-24,17
89562,250,962,-121,3,-24,18
89563,250,965,-126,3,-23,18
89564,250,962,-125,4,-21,19
89565,252,960,-121,3,-18,19
89566,258,965,-124,3,-18,19
89567,248,962,-126,4,-18,21
89568,253,965,-118,3,-16,20
89569,250,955,-118,2,-15,20
89570,249,961,-125,3,-13,21
89571,249,963,-121,4,-13,22
89572,249,962,-121,4,-13,22
89573,256,959,-122,5,-14,20
89574,257,962,-117,4,-14,18
89575,261,960,-124,5,-14,20
89576,252,966,-120,4,-14,19
89577,253,962,-122,6,-15,18
89578,256,965,-120,5,-16,18
89579,260,961,-124,6,-15,18
89580,255,958,-120,7,-14,18
89581,253,963,-124,7,-14,19
89582,255,962,-123,5,-11,19
89583,255,962,-122,7,-12,18
89584,257,958,-123,7,-11,18
89585,255,963,-123,7,-11,19
89586,258,960,-124,7,-11,18
89587,251,959,-131,8,-11,18
89588,260,960,-125,7,-12,18
89589,263,963,-116,7,-11,18
89590,255,966,-117,7,-11,19
89591,259,963,-121,7,-13,18
89592,256,957,-115,9,-13,18
89593,259,964,-130,9,-15,19
89594,255,959,-128,7,-15,18
89595,253,966,-123,8,-14,17
89596,260,961,-121,8,-16,17
89597,262,959,-114,7,-16,18
89598,259,958,-121,7,-18,18
89599,254,966,-119,7,-18,18
89600,261,962,-122,7,-18,19
89601,255,961,-121,7,-19,19
89602,253,960,-120,7,-20,19
89603,261,960,-120,5,-23,19
89604,258,961,-118,5,-26,20
89605,259,964,-119,5,-26,18
89606,254,958,-123,4,-27,18
89607,255,963,-116,4,-27,18
89608,251,957,-119,4,-26,18
89609,254,966,-125,4,-25,19
89610,248,963,-126,4,-25,18
89611,256,962,-119,4,-23,18
89612,255,963,-126,5,-24,19
89613,256,964,-119,6,-21,21
89614,251,964,-121,6,-20,19
89615,251,957,-125,6,-20,20
89616,257,957,-125,7,-18,21
89617,257,963,-125,7,-19,21
89618,251,964,-122,7,-18,21
89619,263,960,-129,8,-20,21
89620,259,960,-123,7,-20,23
89621,257,958,-117,7,-20,23
89622,251,954,-121,7,-21,23
89623,252,955,-120,7,-21,23
89624,258,959,-121,5,-21,22
89625,254,957,-121,7,-19,23
89626,249,959,-118,7,-17,23
89627,253,963,-120,6,-15,23
89628,255,959,-123,6,-14,23
89629,254,960,-122,5,-12,22
89630,249,959,-119,6,-11,20
89631,249,963,-123,8,-9,18
89632,253,961,-116,9,-9,18
89633,250,966,-122,9,-10,17
89634,248,966,-119,9,-11,18
89635,258,969,-115,11,-15,19
89636,262,971,-115,11,-16,21
89637,259,966,-120,11,-15,23
89638,254,963,-114,11,-15,24
89639,260,962,-120,11,-14,24
89640,268,963,-124,11,-14,24
89641,262,960,-125,11,-12,25
89642,261,964,-131,11,-9,25
89643,260,960,-124,11,-7,24
89644,261,961,-123,11,-4,24
89645,260,960,-130,11,-1,24
89646,260,954,-124,11,0,24
89647,253,958,-126,12,1,25
89648,268,962,-121,12,2,25
89649,261,959,-125,13,2,25
89650,261,956,-122,13,0,25
89651,263,960,-129,12,-2,25
89652,264,957,-122,11,-6,23
89653,262,964,-125,11,-11,23
89654,260,961,-128,11,-15,23
89655,263,959,-121,10,-18,21
89656,260,961,-126,9,-21,21
89657,258,955,-123,9,-22,21
89658,263,960,-125,8,-23,20
89659,259,955,-130,7,-23,18
89660,255,963,-132,7,-22,17
89661,262,959,-125,4,-21,17
89662,260,957,-124,5,-21,16
